"Time.ms","hearing_status_participant","value_cat","mean_prop_looking","ci_low","ci_high"
"500","deaf","Target",0.0114889705882353,0.0114889705882353,0.015625
"500","hearing","Distractor",0.0286858069466765,0.0250228032836728,0.0352999536695189
"500","hearing","Signer",0.929888951628082,0.0627863440906919,0.0495982278590974
"500","hearing","Target",0.0414252414252414,0.0362970362970363,0.0582750582750583
"533","deaf","Distractor",0.0291801948051948,0.0263392857142857,0.0357183441558442
"533","deaf","Signer",0.95933083460657,0.0362282754010695,0.0287402119938884
"533","deaf","Target",0.0114889705882353,0.0114889705882353,0.0193014705882353
"533","hearing","Distractor",0.0288378288378288,0.0251748251748252,0.0316350316350316
"533","hearing","Signer",0.916916416916417,0.0867216117216117,0.0614527139527139
"533","hearing","Target",0.0542457542457542,0.0472993672993673,0.0783982683982684
"567","deaf","Distractor",0.0306006493506494,0.0261363636363636,0.0413961038961039
"567","deaf","Signer",0.957680600649351,0.0395685369318183,0.0288250811688312
"567","deaf","Target",0.01171875,0.01171875,0.015625
"567","hearing","Distractor",0.0288378288378288,0.0251748251748252,0.0316350316350316
"567","hearing","Signer",0.916916416916417,0.0859257409257409,0.0629370629370629
"567","hearing","Target",0.0542457542457542,0.0505827505827506,0.0802614052614053
"600","deaf","Distractor",0.039360119047619,0.033110119047619,0.051264880952381
"600","deaf","Signer",0.945014880952381,0.050625,0.0388020833333333
"600","deaf","Target",0.015625,0.015625,0.01953125
"600","hearing","Distractor",0.0233988233988234,0.0199023199023199,0.0246239871239871
"600","hearing","Signer",0.917793317793318,0.0914704739704739,0.0608405483405484
"600","hearing","Target",0.0588078588078588,0.0496503496503496,0.0807617382617383
"633","deaf","Distractor",0.0468266874057315,0.0366704374057315,0.0479197303921568
"633","deaf","Signer",0.934801901529843,0.0503979055564532,0.041640406162465
"633","deaf","Target",0.0183714110644258,0.0146949404761905,0.0190716911764706
"633","hearing","Distractor",0.0266588966588967,0.0197358197358197,0.021803613053613
"633","hearing","Signer",0.907357087357087,0.0822815517815517,0.0577388167388169
"633","hearing","Target",0.065984015984016,0.0547952047952048,0.0780931568431568
"667","deaf","Distractor",0.0475160256410256,0.0373597756410256,0.0476792868589743
"667","deaf","Signer",0.925757000674764,0.0489665570175439,0.0442779499831309
"667","deaf","Target",0.0267269736842105,0.01953125,0.0234375
"667","hearing","Distractor",0.0473609723609724,0.0259817266067266,0.0288299200799201
"667","hearing","Signer",0.874675324675325,0.0803280053280053,0.0636076423576423
"667","hearing","Target",0.077963702963703,0.0567934149184149,0.0864227439227439
"700","deaf","Distractor",0.0509052579365079,0.037016369047619,0.0459793526785714
"700","deaf","Signer",0.899487115893366,0.0561999914148353,0.04810464997965
"700","deaf","Target",0.0496076261701262,0.0249932908526659,0.0257811387108262
"700","hearing","Distractor",0.03996003996004,0.0253080253080253,0.0293040293040293
"700","hearing","Signer",0.870859909321448,0.0779650904650905,0.0589894080278696
"700","hearing","Target",0.0891800507185123,0.0586702827087442,0.0854841739457124
"733","deaf","Distractor",0.0488018925518926,0.0347222222222222,0.0491216422466422
"733","deaf","Signer",0.893730520210783,0.0502628014346764,0.0440207088233404
"733","deaf","Target",0.0574675872373241,0.0275518724696356,0.0289259205706574
"733","hearing","Distractor",0.0396436896436896,0.0253080253080253,0.0298205960705961
"733","hearing","Signer",0.865354303815842,0.0820427435812051,0.0626332641717257
"733","hearing","Target",0.0950020065404681,0.0603404181288797,0.0848806001690617
"767","deaf","Distractor",0.0564294467787115,0.040258556547619,0.0498313856792717
"767","deaf","Signer",0.8752260086727,0.0578900450805322,0.0530357100773001
"767","deaf","Target",0.0683445445485887,0.0332343968837535,0.0326140034138655
"767","hearing","Distractor",0.0442668442668443,0.0229008491508492,0.0276301476301476
"767","hearing","Signer",0.839013764013764,0.0717488067488067,0.066338036963037
"767","hearing","Target",0.116719391719392,0.0685678904428904,0.0834208152958153
"800","deaf","Distractor",0.0588007478632479,0.0380260082799145,0.0446042000534188
"800","deaf","Signer",0.854895428949705,0.0614820416927736,0.0546442516045723
"800","deaf","Target",0.0863038231870469,0.0355113332847708,0.0371987480036411
"800","hearing","Distractor",0.0500682324211736,0.0277239100768512,0.0302740070387129
"800","hearing","Signer",0.838520433814551,0.0603983516483516,0.0598880449615744
"800","hearing","Target",0.111411333764275,0.0510827407886231,0.0642851217410041
"833","deaf","Distractor",0.0620176596279537,0.0375613432472348,0.0501453993055555
"833","deaf","Signer",0.835062019915929,0.0665696618348756,0.064049005535497
"833","deaf","Target",0.102920320456118,0.0473826353036154,0.0501742868199912
"833","hearing","Distractor",0.0744763783225322,0.0387148962148962,0.0500657462195924
"833","hearing","Signer",0.794737954353339,0.080019371653987,0.0770431811777966
"833","hearing","Target",0.130785667324129,0.0628094768479384,0.0611278998778999
"867","deaf","Distractor",0.0693055106658048,0.0383465098779897,0.0465681350665266
"867","deaf","Signer",0.810983092629764,0.0726078623187635,0.0686316853094984
"867","deaf","Target",0.119711396704431,0.055217465592006,0.0609690055171866
"867","hearing","Distractor",0.0738593278066962,0.0420136077372919,0.0502083333333333
"867","hearing","Signer",0.778834139417663,0.0865001393534003,0.0841657027183343
"867","hearing","Target",0.14730653277564,0.0652681243241884,0.0668029989969349
"900","deaf","Distractor",0.0664425851925852,0.0354675727917915,0.0427222278589466
"900","deaf","Signer",0.79856117018946,0.0739323046744922,0.075045972051523
"900","deaf","Target",0.134996244617955,0.0573343540140415,0.0672822355367586
"900","hearing","Distractor",0.0758436008436008,0.0432484182484182,0.054760656010656
"900","hearing","Signer",0.771708846708847,0.0881869519369519,0.0907455738705738
"900","hearing","Target",0.152447552447552,0.0682303807303807,0.0716414141414141
"933","deaf","Distractor",0.0672190656565657,0.0350293955176768,0.0412701231060606
"933","deaf","Signer",0.77455889018389,0.0883535222011785,0.0740353606173918
"933","deaf","Target",0.158222044159544,0.0686457220441596,0.0790884303774928
"933","hearing","Distractor",0.102428617134499,0.0470839617898441,0.0550149931767579
"933","hearing","Signer",0.73371443142341,0.101484068219362,0.105722953517071
"933","hearing","Target",0.163856951442091,0.0795976937579105,0.0810186225023686
"967","deaf","Distractor",0.0682515948963317,0.030984620049176,0.0295454233951356
"967","deaf","Signer",0.754388475194396,0.0784092852277474,0.0761417823085175
"967","deaf","Target",0.177359929909272,0.069758733362763,0.083265193779174
"967","hearing","Distractor",0.109762701067049,0.0482333970377449,0.0531738732282211
"967","hearing","Signer",0.690102904977047,0.0954383170859143,0.0932363587340704
"967","hearing","Target",0.200134393955904,0.0812820687448834,0.0849421945331556
"1000","deaf","Distractor",0.0703618328158769,0.033440934958628,0.0346458744482642
"1000","deaf","Signer",0.745127957214354,0.083235219513942,0.0800704251324654
"1000","deaf","Target",0.184510209969769,0.0723630275974026,0.0863101545615332
"1000","hearing","Distractor",0.103328082174236,0.0499877686416148,0.0497215765004227
"1000","hearing","Signer",0.673373421450345,0.103297199595277,0.104432026307026
"1000","hearing","Target",0.223298496375419,0.0890091852591853,0.102531773781774
"1033","deaf","Distractor",0.068963254238022,0.0301208959384269,0.0317607657193812
"1033","deaf","Signer",0.723202363619353,0.0815981850966371,0.0753792683830296
"1033","deaf","Target",0.207834382142625,0.0702958721328981,0.08986779462314
"1033","hearing","Distractor",0.103952713952714,0.0489184149184149,0.0539616217116217
"1033","hearing","Signer",0.635078255078255,0.108707126207126,0.103276556776557
"1033","hearing","Target",0.260969030969031,0.0956356976356976,0.097421411921412
"1067","deaf","Distractor",0.0697186174571043,0.0285260363950742,0.0338310959188837
"1067","deaf","Signer",0.697689330954134,0.0764014001349528,0.0857631020295494
"1067","deaf","Target",0.232592051588762,0.0667270383810269,0.0868781461822168
"1067","hearing","Distractor",0.107812450707188,0.0571724656922025,0.058137987012987
"1067","hearing","Signer",0.611309479993691,0.123238117146012,0.10096487065566
"1067","hearing","Target",0.280878069299122,0.10113031705137,0.10379048582996
"1100","deaf","Distractor",0.0699778197020844,0.0326874885055032,0.0332749523420479
"1100","deaf","Signer",0.678145652686094,0.0835266568262891,0.0851919018991629
"1100","deaf","Target",0.251876527611822,0.0779783292432649,0.0880888678740241
"1100","hearing","Distractor",0.108841976736714,0.0503165927639612,0.0540618694171325
"1100","hearing","Signer",0.601753550093631,0.130817731526234,0.119131631526368
"1100","hearing","Target",0.289404473169655,0.100702896968079,0.115193431849302
"1133","deaf","Distractor",0.0663983007733008,0.0311694902319902,0.0327066957926333
"1133","deaf","Signer",0.654949130730381,0.0901913602890165,0.086970408064158
"1133","deaf","Target",0.278652568496318,0.0810355912894975,0.0881816844902782
"1133","hearing","Distractor",0.111112221112221,0.0628826728826729,0.0635099067599067
"1133","hearing","Signer",0.587929421006344,0.125110018186941,0.11836456278764
"1133","hearing","Target",0.300958357881435,0.103490048413125,0.104874653124653
"1167","deaf","Distractor",0.0616780788655789,0.0287532953157953,0.0289994077103452
"1167","deaf","Signer",0.63898646798463,0.101133607890271,0.0930444355226064
"1167","deaf","Target",0.299335453149791,0.0822899270612965,0.0923353354672288
"1167","hearing","Distractor",0.117240946188315,0.0587676212676213,0.0635959800433484
"1167","hearing","Signer",0.568798745114535,0.123497149780044,0.113857392607393
"1167","hearing","Target",0.313960308697151,0.105018698406856,0.101243982625562
"1200","deaf","Distractor",0.0560055943690812,0.0259604921303112,0.0268587749056499
"1200","deaf","Signer",0.597040541695147,0.0967996785287082,0.0995089285714286
"1200","deaf","Target",0.346953863935772,0.084786261572857,0.0945846666354479
"1200","hearing","Distractor",0.114614796967738,0.0654623562711798,0.0686509324009324
"1200","hearing","Signer",0.533086194850901,0.119146515249456,0.131529189764484
"1200","hearing","Target",0.352299008181361,0.11592354540884,0.114510260980849
"1233","deaf","Distractor",0.0586593404230788,0.0250579933052843,0.0242459182812801
"1233","deaf","Signer",0.572883772520479,0.0968711105541238,0.0957929373567071
"1233","deaf","Target",0.368456887056442,0.0833031632124004,0.0866217252779148
"1233","hearing","Distractor",0.118381821470549,0.0616017173527502,0.072540610661553
"1233","hearing","Signer",0.522850054179977,0.131053853708536,0.140001182747347
"1233","hearing","Target",0.358768124349474,0.117941525379554,0.106522825792696
"1267","deaf","Distractor",0.0686174123756361,0.031276638862782,0.0378284406565657
"1267","deaf","Signer",0.549685567539186,0.0946439320228383,0.100365367089051
"1267","deaf","Target",0.381697020085178,0.0904039598011637,0.0854530160765769
"1267","hearing","Distractor",0.113264351092198,0.049251653263711,0.0554274805315555
"1267","hearing","Signer",0.524188652396714,0.142717191275544,0.131879130594806
"1267","hearing","Target",0.362546996511087,0.12742159178614,0.111173085847439
"1300","deaf","Distractor",0.0694189399244546,0.0331385612957304,0.0371095504016
"1300","deaf","Signer",0.530259150571651,0.0981035671844496,0.101825087953305
"1300","deaf","Target",0.400321909503895,0.0844198810788884,0.0809016918794033
"1300","hearing","Distractor",0.117650922685248,0.054180312441182,0.0690749058340591
"1300","hearing","Signer",0.489427836338591,0.122071690386908,0.125858106424468
"1300","hearing","Target",0.392921240976161,0.0951933167264975,0.0997248737151483
"1333","deaf","Distractor",0.0636948529411765,0.0293276216736695,0.0282254464285714
"1333","deaf","Signer",0.516023284313725,0.0951806503851541,0.110296853116247
"1333","deaf","Target",0.420281862745098,0.0880976453081233,0.0830398721988795
"1333","hearing","Distractor",0.102223631069785,0.051007326007326,0.0613104043392505
"1333","hearing","Signer",0.466521332918094,0.10533390923067,0.105764429565037
"1333","hearing","Target",0.431255036012121,0.0811585299540765,0.0782158768469498
"1367","deaf","Distractor",0.0692161902639844,0.0340072534695696,0.0395665027374586
"1367","deaf","Signer",0.493085917350623,0.0928729124225448,0.107605715363068
"1367","deaf","Target",0.437697892385392,0.0935361760890254,0.0981827927485097
"1367","hearing","Distractor",0.0994505494505494,0.0505570818070818,0.0566071428571428
"1367","hearing","Signer",0.455555555555556,0.0940277777777778,0.098301282051282
"1367","hearing","Target",0.444993894993895,0.0768040293040293,0.0815262515262514
"1400","deaf","Distractor",0.0680267091654475,0.0360385061919505,0.0397362599265415
"1400","deaf","Signer",0.479071780741189,0.0947838063598875,0.104912339156425
"1400","deaf","Target",0.452901510093364,0.101802512660037,0.0961258863725606
"1400","hearing","Distractor",0.109057386314911,0.0527024912100163,0.0602685720077024
"1400","hearing","Signer",0.427001556600219,0.08251076821729,0.0807830199343577
"1400","hearing","Target",0.46394105708487,0.0691347842978278,0.0776866328580375
"1433","deaf","Distractor",0.0619043793216587,0.0364514946603641,0.0374531741236704
"1433","deaf","Signer",0.471217507982214,0.10392824087677,0.112516439595943
"1433","deaf","Target",0.466878112696127,0.0936646212243639,0.102766802743825
"1433","hearing","Distractor",0.113445528830144,0.051907771715464,0.0548001037424115
"1433","hearing","Signer",0.416684145417177,0.0846181815921634,0.0778560655031243
"1433","hearing","Target",0.469870325752679,0.0711936178452015,0.0746949204641512
"1467","deaf","Distractor",0.057193985548765,0.0350635474360199,0.0384529628612809
"1467","deaf","Signer",0.463370376559715,0.110077413778011,0.109121446874204
"1467","deaf","Target",0.47943563789152,0.105803332696715,0.0982983989050166
"1467","hearing","Distractor",0.14227890281402,0.0700313315447095,0.0874402464870692
"1467","hearing","Signer",0.380747791784581,0.0998852708050033,0.0980669998897423
"1467","hearing","Target",0.476973305401399,0.0683433484018768,0.0777559508495963
"1500","deaf","Distractor",0.0603017029947177,0.0306881180502504,0.0411822628964173
"1500","deaf","Signer",0.450934400566753,0.104563870820764,0.119994206161486
"1500","deaf","Target",0.488763896438529,0.101689340964387,0.101819661649625
"1500","hearing","Distractor",0.133042342273112,0.0704423781346858,0.0714227439227439
"1500","hearing","Signer",0.380524603601527,0.104736833679141,0.0901856797049105
"1500","hearing","Target",0.486433054125362,0.071228585517047,0.0773246433054125
"1533","deaf","Distractor",0.0579993178798326,0.0286550612377818,0.0351915190610044
"1533","deaf","Signer",0.432056939180101,0.095960384718427,0.118588004111901
"1533","deaf","Target",0.509943742940067,0.0971043745113139,0.095563375681712
"1533","hearing","Distractor",0.128565372998571,0.0666031758390058,0.0731628133449995
"1533","hearing","Signer",0.368652523814467,0.0897819808396731,0.0946593245935351
"1533","hearing","Target",0.502782103186961,0.0809056170999491,0.0843735015546755
"1567","deaf","Distractor",0.0547016032213401,0.0281911020038076,0.0337319958002524
"1567","deaf","Signer",0.424025033811218,0.113120975903665,0.109463717363594
"1567","deaf","Target",0.521273362967442,0.112498598235646,0.0947163405171219
"1567","hearing","Distractor",0.132642405903275,0.0691737139671922,0.0764970669427191
"1567","hearing","Signer",0.35929946102715,0.0939525601210384,0.0969256753924946
"1567","hearing","Target",0.508058133069575,0.085849952361394,0.0839915885030302
"1600","deaf","Distractor",0.0523120656755525,0.0257732176677489,0.0269816942925496
"1600","deaf","Signer",0.418023396559581,0.112023991975678,0.126631649258088
"1600","deaf","Target",0.529664537764867,0.102432541759228,0.101935351518
"1600","hearing","Distractor",0.160305805305805,0.0688920523920524,0.0699472055722055
"1600","hearing","Signer",0.34002553002553,0.0845472027972028,0.0787215562215562
"1600","hearing","Target",0.499668664668665,0.0872687867687867,0.0944928404928405
"1633","deaf","Distractor",0.0565179639439508,0.0275158305921053,0.0304256290584416
"1633","deaf","Signer",0.401746600439035,0.110126832802614,0.129233637798605
