"Time.ms","age_group","value_cat","mean_prop_looking","ci_low","ci_high"
"200","Adults","Signer",0.954542056172491,0.0463868269914466,0.0355222907125081
"200","Adults","Target",0.045457943827509,0.0334367222954179,0.0427770981031851
"233","< 27 Months","Distractor",0.0136363636363636,0.0136363636363636,0.0201298701298701
"233","< 27 Months","Signer",0.959577922077922,0.0422240259740259,0.0332792207792209
"233","< 27 Months","Target",0.0267857142857143,0.0267857142857143,0.0446428571428571
"233",">= 27 Months","Distractor",0.00909090909090909,0.00909090909090909,0.0151515151515152
"233",">= 27 Months","Signer",0.984848484848485,0.0272727272727272,0.0151515151515151
"233",">= 27 Months","Target",0.00606060606060606,0.00606060606060606,0.0121212121212121
"233","Adults","Distractor",0.00223214285714286,0.00223214285714286,0.00446428571428571
"233","Adults","Signer",0.926010917359094,0.0659741406058683,0.0537426232311401
"233","Adults","Target",0.0717569397837631,0.0532872995449696,0.0686253028494219
"267","< 27 Months","Distractor",0.0136363636363636,0.0136363636363636,0.0207792207792208
"267","< 27 Months","Signer",0.959577922077922,0.0399350649350649,0.0332792207792209
"267","< 27 Months","Target",0.0267857142857143,0.0267857142857143,0.0357142857142857
"267",">= 27 Months","Distractor",0.00909090909090909,0.00909090909090909,0.0151515151515152
"267",">= 27 Months","Signer",0.984848484848485,0.0272727272727272,0.0151515151515151
"267",">= 27 Months","Target",0.00606060606060606,0.00606060606060606,0.0121212121212121
"267","Adults","Distractor",0.00223214285714286,0.00223214285714286,0.00446428571428571
"267","Adults","Signer",0.908285952047812,0.0787101049689996,0.060070792837337
"267","Adults","Target",0.0894819050950455,0.0597071428257683,0.0765729006656425
"300","< 27 Months","Distractor",0.019047619047619,0.019047619047619,0.0285714285714286
"300","< 27 Months","Signer",0.954166666666667,0.0464434523809525,0.0369047619047619
"300","< 27 Months","Target",0.0267857142857143,0.0267857142857143,0.0446428571428571
"300",">= 27 Months","Distractor",0.00909090909090909,0.00909090909090909,0.0151515151515152
"300",">= 27 Months","Signer",0.984848484848485,0.0272727272727272,0.0151515151515151
"300",">= 27 Months","Target",0.00606060606060606,0.00606060606060606,0.0121212121212121
"300","Adults","Distractor",0.00223214285714286,0.00223214285714286,0.00446428571428571
"300","Adults","Signer",0.893444052065524,0.0861034018904483,0.0688918962189503
"300","Adults","Target",0.104323805077333,0.0643421390516905,0.0795582674293611
"333","< 27 Months","Distractor",0.019047619047619,0.019047619047619,0.0286309523809523
"333","< 27 Months","Signer",0.952891156462585,0.046781462585034,0.0352465986394558
"333","< 27 Months","Target",0.0280612244897959,0.0280612244897959,0.0459183673469388
"333",">= 27 Months","Distractor",0.0122655122655123,0.0122655122655123,0.0151515151515152
"333",">= 27 Months","Signer",0.978499278499279,0.0275613275613276,0.0215007215007215
"333",">= 27 Months","Target",0.00923520923520924,0.00923520923520924,0.0152958152958153
"333","Adults","Distractor",0.00223214285714286,0.00223214285714286,0.00446428571428571
"333","Adults","Signer",0.867293577864765,0.0988531752280158,0.0764393440152082
"333","Adults","Target",0.130474279278092,0.0777834451012708,0.0944132092540833
"367","< 27 Months","Distractor",0.0201298701298701,0.0201298701298701,0.0272727272727273
"367","< 27 Months","Signer",0.962012987012987,0.0477516233766234,0.037987012987013
"367","< 27 Months","Target",0.0178571428571429,0.0178571428571429,0.0357142857142857
"367",">= 27 Months","Distractor",0.0122655122655123,0.00923520923520924,0.0126154401154401
"367",">= 27 Months","Signer",0.978499278499279,0.0275613275613276,0.0215007215007215
"367",">= 27 Months","Target",0.00923520923520924,0.00923520923520924,0.0152958152958153
"367","Adults","Distractor",0.00480769230769231,0.00480769230769231,0.00721153846153846
"367","Adults","Signer",0.842467567023629,0.0924852054966243,0.0843781686980989
"367","Adults","Target",0.152724740668679,0.0726491993492501,0.0913699322437892
"400","< 27 Months","Distractor",0.025,0.025,0.0392857142857143
"400","< 27 Months","Signer",0.943452380952381,0.0488095238095237,0.0398958333333334
"400","< 27 Months","Target",0.031547619047619,0.031547619047619,0.0404761904761905
"400",">= 27 Months","Distractor",0.0128715728715729,0.0128715728715729,0.016050505050505
"400",">= 27 Months","Signer",0.973365588659706,0.0297041847041847,0.0227128427128427
"400",">= 27 Months","Target",0.0137628384687208,0.0137628384687208,0.0165079365079365
"400","Adults","Distractor",0.00500801282051282,0.00500801282051282,0.00761217948717949
"400","Adults","Signer",0.8090216098298,0.10728760598238,0.0949303589955529
"400","Adults","Target",0.185970377349688,0.0882481477309063,0.0982449402734963
"433","< 27 Months","Distractor",0.025,0.025,0.0428571428571429
"433","< 27 Months","Signer",0.943452380952381,0.0494047619047618,0.0422767857142857
"433","< 27 Months","Target",0.031547619047619,0.031547619047619,0.0404761904761905
"433",">= 27 Months","Distractor",0.0128715728715729,0.0128715728715729,0.0163636363636364
"433",">= 27 Months","Signer",0.973365588659706,0.02998556998557,0.0227128427128427
"433",">= 27 Months","Target",0.0137628384687208,0.0137628384687208,0.016937441643324
"433","Adults","Distractor",0.00481481481481482,0.00481481481481482,0.00712962962962963
"433","Adults","Signer",0.779874986126742,0.112962978579796,0.0971310881555059
"433","Adults","Target",0.215310199058443,0.0927715890643083,0.10990015485855
"467","< 27 Months","Distractor",0.025,0.025,0.0428571428571429
"467","< 27 Months","Signer",0.9375,0.0595238095238095,0.0440624999999999
"467","< 27 Months","Target",0.0375,0.0375,0.056547619047619
"467",">= 27 Months","Distractor",0.0183261183261183,0.0183261183261183,0.0272763347763348
"467",">= 27 Months","Signer",0.968517103811221,0.0396825396825397,0.0284525931584755
"467",">= 27 Months","Target",0.0131567778626602,0.0131567778626602,0.0163428401663696
"467","Adults","Distractor",0.00473214285714286,0.00473214285714286,0.00697098214285714
"467","Adults","Signer",0.74491792608679,0.122251630537286,0.109077205624017
"467","Adults","Target",0.250349931056067,0.108505050168843,0.111686934593185
"500","< 27 Months","Distractor",0.025,0.025,0.0428571428571429
"500","< 27 Months","Signer",0.9375,0.0619345238095239,0.0464732142857144
"500","< 27 Months","Target",0.0375,0.0328571428571428,0.0476190476190476
"500",">= 27 Months","Distractor",0.0259865738126608,0.0199137336093858,0.0264094359746534
"500",">= 27 Months","Signer",0.960856648324679,0.0392661175141994,0.0292929292929294
"500",">= 27 Months","Target",0.0131567778626602,0.0131567778626602,0.015007215007215
"500","Adults","Distractor",0.00679116142478211,0.00679116142478211,0.00703983516483517
"500","Adults","Signer",0.717187026190259,0.109642002132304,0.111667715501094
"500","Adults","Target",0.276021812384959,0.104308730870423,0.111409563893265
"533","< 27 Months","Distractor",0.0321428571428571,0.0321428571428571,0.0428571428571429
"533","< 27 Months","Signer",0.918452380952381,0.0839434523809522,0.0553571428571429
"533","< 27 Months","Target",0.0494047619047619,0.0446428571428571,0.0755952380952381
"533",">= 27 Months","Distractor",0.0261183261183261,0.0199134199134199,0.029011544011544
"533",">= 27 Months","Signer",0.960724896019014,0.0404040404040404,0.029004329004329
"533",">= 27 Months","Target",0.0131567778626602,0.0131567778626602,0.0160427807486631
"533","Adults","Distractor",0.00441997518610422,0.00441997518610422,0.00644579714640198
"533","Adults","Signer",0.686811822953018,0.120655457971267,0.109540929396143
"533","Adults","Target",0.308768201860878,0.116138624852157,0.12262774307502
"567","< 27 Months","Distractor",0.0337662337662338,0.0337662337662338,0.0461038961038961
"567","< 27 Months","Signer",0.916829004329004,0.0791842532467533,0.0617424242424242
"567","< 27 Months","Target",0.0494047619047619,0.0494047619047619,0.0761904761904762
"567",">= 27 Months","Distractor",0.0261183261183261,0.0200577200577201,0.026002886002886
"567",">= 27 Months","Signer",0.960479797979798,0.0396856962481963,0.0301406926406926
"567",">= 27 Months","Target",0.0134018759018759,0.0134018759018759,0.01501443001443
"567","Adults","Distractor",0.00458333333333333,0.00458333333333333,0.00666666666666667
"567","Adults","Signer",0.649690603627617,0.122117741605393,0.118690860578713
"567","Adults","Target",0.34572606303905,0.121732407551199,0.129652096887323
"600","< 27 Months","Distractor",0.0478174603174603,0.0398809523809524,0.0625
"600","< 27 Months","Signer",0.89797335600907,0.0843377976190475,0.0666666666666668
"600","< 27 Months","Target",0.0542091836734694,0.0491071428571429,0.0803571428571428
"600",">= 27 Months","Distractor",0.0176334776334776,0.0144588744588745,0.0179264069264069
"600",">= 27 Months","Signer",0.965328282828283,0.0302130230880231,0.0257431457431457
"600",">= 27 Months","Target",0.0170382395382395,0.0138636363636364,0.0175
"600","Adults","Distractor",0.00201612903225806,0.00201612903225806,0.00403225806451613
"600","Adults","Signer",0.622408281516122,0.134275439945296,0.119989234695636
"600","Adults","Target",0.37557558945162,0.127830064163894,0.121030815501533
"633","< 27 Months","Distractor",0.0535574229691877,0.0409523809523809,0.0507303921568627
"633","< 27 Months","Signer",0.878859634762996,0.0786311911128087,0.070662901524246
"633","< 27 Months","Target",0.0675829422678162,0.0502545904725527,0.0796931272509003
"633",">= 27 Months","Distractor",0.0230659155659156,0.0167022792022792,0.019734638047138
"633",">= 27 Months","Signer",0.963229178229178,0.0269555860805861,0.0242383542383543
"633",">= 27 Months","Target",0.0137049062049062,0.010530303030303,0.0125685425685426
"633","Adults","Distractor",0.00231481481481481,0.00231481481481481,0.00462962962962963
"633","Adults","Signer",0.581971658547659,0.120479255964928,0.132712997353777
"633","Adults","Target",0.415713526637527,0.123120379438609,0.12744062840081
"667","< 27 Months","Distractor",0.0711309523809524,0.0434598214285714,0.0509151785714285
"667","< 27 Months","Signer",0.844047619047619,0.0678720238095238,0.0636904761904762
"667","< 27 Months","Target",0.0848214285714286,0.0520907738095238,0.0806622023809523
"667",">= 27 Months","Distractor",0.0253410478410478,0.0189918414918415,0.0202989302364302
"667",">= 27 Months","Signer",0.957748304327252,0.0301066017316017,0.028793362339415
"667",">= 27 Months","Target",0.0169106478317005,0.0134018759018759,0.0146802612592086
"667","Adults","Distractor",0.00240384615384615,0.00240384615384615,0.00480769230769231
"667","Adults","Signer",0.533286819862907,0.126296670117322,0.133325244552147
"667","Adults","Target",0.464309333983247,0.126710537148037,0.126225550114137
"700","< 27 Months","Distractor",0.0647534013605442,0.0462585034013605,0.0559119897959184
"700","< 27 Months","Signer",0.839823172858887,0.0730048894557824,0.0670964699982557
"700","< 27 Months","Target",0.0954234257805686,0.0576824960753532,0.0784509637188208
"700",">= 27 Months","Distractor",0.0284944684944685,0.0179256854256854,0.0205579605579606
"700",">= 27 Months","Signer",0.930363217029884,0.0349310565977232,0.0302726656059991
"700",">= 27 Months","Target",0.0411423144756478,0.0209033374033374,0.0231287477954145
"700","Adults","Distractor",0.00223214285714286,0.00223214285714286,0.00446428571428571
"700","Adults","Signer",0.489298075989208,0.133056071051122,0.127899913117663
"700","Adults","Target",0.508469781153649,0.124401542329175,0.113296992921175
"733","< 27 Months","Distractor",0.0654417011559869,0.0442589553303839,0.0525510204081633
"733","< 27 Months","Signer",0.831016539851126,0.0719833722042369,0.0670816088673232
"733","< 27 Months","Target",0.103541758992887,0.0584112151945799,0.0752717817896389
"733",">= 27 Months","Distractor",0.0253342953342953,0.0149715007215007,0.0156403318903319
"733",">= 27 Months","Signer",0.927670847670848,0.0352221112221112,0.0329504384504385
"733",">= 27 Months","Target",0.046994856994857,0.0256959059459059,0.028065675065675
"733","Adults","Distractor",0.0021551724137931,0.0021551724137931,0.00431034482758621
"733","Adults","Signer",0.459974091655209,0.127709575484795,0.130225239082468
"733","Adults","Target",0.537870735930998,0.136129748165952,0.12899613180341
"767","< 27 Months","Distractor",0.0697588126159555,0.0473098330241187,0.0537801484230055
"767","< 27 Months","Signer",0.807289734075448,0.0705001546072974,0.069512987012987
"767","< 27 Months","Target",0.122951453308596,0.0613114564007421,0.0808101422387137
"767",">= 27 Months","Distractor",0.0334477831536655,0.0183521949183714,0.0223823246470305
"767",">= 27 Months","Signer",0.907249252925724,0.0455922213407508,0.0386317994369465
"767",">= 27 Months","Target",0.059302963920611,0.0302352746654217,0.0329130563336446
"767","Adults","Distractor",0,0,0
"767","Adults","Signer",0.421204702697405,0.126484802301595,0.128923681673041
"767","Adults","Target",0.578795297302595,0.128260719243445,0.129331183873583
"800","< 27 Months","Distractor",0.0726190476190476,0.0452838010204082,0.0536617772108843
"800","< 27 Months","Signer",0.803450590762621,0.0649312455245257,0.0670131802721088
"800","< 27 Months","Target",0.123930361618332,0.0586913712853562,0.0603835481561045
"800",">= 27 Months","Distractor",0.0383354880413704,0.0216614145658263,0.0238928571428571
"800",">= 27 Months","Signer",0.888718948807184,0.0456718622880388,0.0408497446725388
"800",">= 27 Months","Target",0.0729455631514455,0.0313317950023832,0.0343222356347356
"800","Adults","Distractor",0.001953125,0.001953125,0.00390625
"800","Adults","Signer",0.381000167863572,0.114714777970772,0.12326617790485
"800","Adults","Target",0.617046707136428,0.129427983528814,0.115155118379312
"833","< 27 Months","Distractor",0.0917189952904239,0.0541666666666667,0.0611800922291994
"833","< 27 Months","Signer",0.780197058580517,0.0756424242267758,0.078178731512848
"833","< 27 Months","Target",0.128083946129059,0.0595629785314936,0.0620748299319728
"833",">= 27 Months","Distractor",0.0450939692116163,0.0237678421796069,0.0238847410759175
"833",">= 27 Months","Signer",0.851321793674735,0.0679278292513587,0.0608180109650698
"833",">= 27 Months","Target",0.103584237113649,0.0511166774402068,0.0532220905456199
"833","Adults","Distractor",0.0149770101800001,0.0111891313921213,0.0127603184136322
"833","Adults","Signer",0.349898555177611,0.110311795814866,0.117340001554309
"833","Adults","Target",0.635124434642389,0.124806382795665,0.117375614735462
"867","< 27 Months","Distractor",0.0951530612244898,0.0526073554421769,0.0608896683673469
"867","< 27 Months","Signer",0.761000716075904,0.0806488878446114,0.0775374820981024
"867","< 27 Months","Target",0.143846222699606,0.0671678079126387,0.0647116675617616
"867",">= 27 Months","Distractor",0.0491277716664714,0.0243324500290445,0.0258078120136944
"867",">= 27 Months","Signer",0.829770884629547,0.0720371914221691,0.0686075503300735
"867",">= 27 Months","Target",0.121101343703982,0.0557201405978496,0.0676454064903553
"867","Adults","Distractor",0.0143719561688312,0.0103354978354978,0.0123281503652597
"867","Adults","Signer",0.325103323848654,0.105077811949571,0.127475420485518
"867","Adults","Target",0.660524719982515,0.118344955575817,0.115252201654013
"900","< 27 Months","Distractor",0.095786951144094,0.0482265576685219,0.0532898500309215
"900","< 27 Months","Signer",0.759763857696188,0.0772075684340722,0.0769097866419296
"900","< 27 Months","Target",0.144449191159717,0.0672413989519253,0.0662099851902483
"900",">= 27 Months","Distractor",0.0472020572020572,0.0260239667739668,0.02903996003996
"900",">= 27 Months","Signer",0.811499981499981,0.0834515484515485,0.079258732008732
"900",">= 27 Months","Target",0.141297961297961,0.0607281607281607,0.069453120953121
"900","Adults","Distractor",0.0161884071810542,0.010132535968933,0.010862757034632
"900","Adults","Signer",0.315918545285146,0.110406530285658,0.114539236547608
"900","Adults","Target",0.667893047533799,0.122450498500155,0.112067830309622
"933","< 27 Months","Distractor",0.118405998763142,0.0491180619975263,0.0512377280457637
"933","< 27 Months","Signer",0.73526283240569,0.0901041086889302,0.0882406655844156
"933","< 27 Months","Target",0.146331168831169,0.0667922077922078,0.0660251623376623
"933",">= 27 Months","Distractor",0.0499595393713041,0.0231883753501401,0.0242219887955182
"933",">= 27 Months","Signer",0.775836679851128,0.0917941347629169,0.074919959211755
"933",">= 27 Months","Target",0.174203780777568,0.0696558983767446,0.087274036860208
"933","Adults","Distractor",0.0185404265873016,0.0107411334325397,0.0115403645833333
"933","Adults","Signer",0.310094338228474,0.10523360781739,0.11662056086459
"933","Adults","Target",0.671365235184224,0.114500483765863,0.11060259329303
"967","< 27 Months","Distractor",0.111621539261291,0.0467595850922714,0.0504573407096699
"967","< 27 Months","Signer",0.728086880338433,0.0875384291562474,0.0840206425949827
"967","< 27 Months","Target",0.160291580400276,0.0702234299516908,0.0677661318150449
"967",">= 27 Months","Distractor",0.0637492721703248,0.026488455988456,0.0264358497253234
"967",">= 27 Months","Signer",0.723222469538259,0.0860526447236973,0.0829627287916761
"967",">= 27 Months","Target",0.213028258291416,0.085561068074226,0.0959817604422867
"967","Adults","Distractor",0.017179273120885,0.00991252670940171,0.00985346250971251
"967","Adults","Signer",0.297662727136411,0.108968063947505,0.121437895529178
"967","Adults","Target",0.685157999742704,0.120805157443829,0.110146991779085
"1000","< 27 Months","Distractor",0.110545692636029,0.0513982467987195,0.0546153301064016
"1000","< 27 Months","Signer",0.727804134474303,0.101599481138609,0.103459162511158
"1000","< 27 Months","Target",0.161650172889669,0.0761720649798381,0.0726016368085696
"1000",">= 27 Months","Distractor",0.0614276464276464,0.0262602582602583,0.0325434010434011
"1000",">= 27 Months","Signer",0.699109594109594,0.100510262885263,0.0848808876308875
"1000",">= 27 Months","Target",0.239462759462759,0.0802809042809043,0.0942068302068302
"1000","Adults","Distractor",0.0187096505238739,0.0123878114434142,0.0157679931080017
"1000","Adults","Signer",0.287541382204513,0.095681180777756,0.102535520075323
"1000","Adults","Target",0.693748967271613,0.121727776508731,0.101817252102543
"1033","< 27 Months","Distractor",0.106215895449089,0.050463736631016,0.0561760954381752
"1033","< 27 Months","Signer",0.706793399177853,0.104303477072647,0.0949565621703227
"1033","< 27 Months","Target",0.186990705373058,0.0762783295136236,0.0782002573756776
"1033",">= 27 Months","Distractor",0.0645183208604261,0.027806228785834,0.0268041779127305
"1033",">= 27 Months","Signer",0.662143169695801,0.0864312598950757,0.0809812455088771
"1033",">= 27 Months","Target",0.273338509443773,0.0808155112431428,0.091729890577259
"1033","Adults","Distractor",0.018702677912537,0.0123815826205365,0.015986854798474
"1033","Adults","Signer",0.278105211012101,0.102592900812624,0.104646734257028
"1033","Adults","Target",0.703192111075362,0.107357725674,0.106065657759545
"1067","< 27 Months","Distractor",0.113673591446148,0.0537966110487257,0.0576994434137291
"1067","< 27 Months","Signer",0.693508324382385,0.10632459293526,0.0991077226345083
"1067","< 27 Months","Target",0.192818084171468,0.0757828825310028,0.0876327690166976
"1067",">= 27 Months","Distractor",0.0617086305507358,0.0250454782790309,0.0261863360323887
"1067",">= 27 Months","Signer",0.626729066255382,0.0982726949950634,0.0867360131096974
"1067",">= 27 Months","Target",0.311562303193882,0.0812933055248845,0.0823302007933587
"1067","Adults","Distractor",0.0152902958274295,0.00946212890993943,0.0104162156645276
"1067","Adults","Signer",0.268796627925959,0.109297655420882,0.109493684254501
"1067","Adults","Target",0.715913076246612,0.107973854672612,0.100073491390818
"1100","< 27 Months","Distractor",0.113810524209684,0.0549044617847139,0.0578837785114046
"1100","< 27 Months","Signer",0.68497601837938,0.11314906032343,0.104660778647123
"1100","< 27 Months","Target",0.201213457410936,0.0866349555556488,0.0915483011386373
"1100",">= 27 Months","Distractor",0.0627495649250035,0.026753142366081,0.0254313000109053
"1100",">= 27 Months","Signer",0.605564155792226,0.101308396330765,0.0821596419013086
"1100",">= 27 Months","Target",0.331686279282771,0.0835703091904846,0.0900920383628716
"1100","Adults","Distractor",0.0128034547152194,0.00912698412698413,0.0107269782913165
"1100","Adults","Signer",0.255367986405639,0.109781270511731,0.123686509255174
"1100","Adults","Target",0.731828558879142,0.108752005820179,0.0991485076103326
"1133","< 27 Months","Distractor",0.11827947845805,0.0532011763038549,0.059499716553288
"1133","< 27 Months","Signer",0.675532741068455,0.116639320500928,0.105036503674896
"1133","< 27 Months","Target",0.206187780473495,0.0790313951921095,0.096295819260105
"1133",">= 27 Months","Distractor",0.0567279325612659,0.0282670469962137,0.0302164818206485
"1133",">= 27 Months","Signer",0.577654012654013,0.0900624144374144,0.0909291518666518
"1133",">= 27 Months","Target",0.365618054784721,0.0764050925925926,0.0899826068992736
"1133","Adults","Distractor",0.00945559258186033,0.00766987829614604,0.0106612666618371
"1133","Adults","Signer",0.241822112661679,0.105216993297123,0.11212950983685
"1133","Adults","Target",0.748722294756461,0.11281979370412,0.105977520137169
"1167","< 27 Months","Distractor",0.109665532879819,0.0586607142857143,0.0659360827664399
"1167","< 27 Months","Signer",0.660738765203051,0.124787414965986,0.112319173881674
"1167","< 27 Months","Target",0.22959570191713,0.0873465522572666,0.103343189548547
"1167",">= 27 Months","Distractor",0.0650442734653261,0.0300065538749749,0.0341537273642537
"1167",">= 27 Months","Signer",0.557854964093354,0.107872690433062,0.0973697713535174
"1167",">= 27 Months","Target",0.37710076244132,0.0755410975619955,0.0869844665568349
"1167","Adults","Distractor",0.00721104231166151,0.00721104231166151,0.0089109262125903
"1167","Adults","Signer",0.240337976321351,0.111265503147447,0.117254107401204
"1167","Adults","Target",0.752450981366988,0.131980082999079,0.104736513099444
"1200","< 27 Months","Distractor",0.105867211318339,0.0541050136162918,0.0655947227375799
"1200","< 27 Months","Signer",0.644589829552236,0.131956785904154,0.111453023793249
"1200","< 27 Months","Target",0.249542959129425,0.0971099149388623,0.0992535858043377
"1200",">= 27 Months","Distractor",0.0602627274686098,0.0274609752992106,0.0296686928267811
"1200",">= 27 Months","Signer",0.497234105763518,0.0865073529411765,0.0914320409982175
"1200",">= 27 Months","Target",0.442503166767873,0.0752329227145404,0.0828026487401487
"1200","Adults","Distractor",0.0021551724137931,0.0021551724137931,0.00431034482758621
"1200","Adults","Signer",0.2482480238155,0.105607400235162,0.119470217309102
"1200","Adults","Target",0.749596803770707,0.111727936035199,0.11459315968937
"1233","< 27 Months","Distractor",0.114932018691417,0.0529451203558346,0.0644811375967391
"1233","< 27 Months","Signer",0.622356543832108,0.123193348526995,0.120414317042607
"1233","< 27 Months","Target",0.262711437476475,0.0937546346980088,0.0941355951118639
"1233",">= 27 Months","Distractor",0.0578976576137701,0.0282920492834815,0.0325245453253765
"1233",">= 27 Months","Signer",0.483346630067858,0.0860761554621848,0.0808908927673634
"1233",">= 27 Months","Target",0.458755712318372,0.0648649910298568,0.0799909552617034
"1233","Adults","Distractor",0.00223214285714286,0.00223214285714286,0.00446428571428571
"1233","Adults","Signer",0.247152713405842,0.118508187742406,0.124520360337544
"1233","Adults","Target",0.750615143737015,0.123631827195561,0.118391987478003
"1267","< 27 Months","Distractor",0.11088487535856,0.0450826950826951,0.0559397546897547
"1267","< 27 Months","Signer",0.619719498337919,0.120646982768693,0.125210432842012
"1267","< 27 Months","Target",0.269395626303521,0.0955708874458875,0.103918425324675
"1267",">= 27 Months","Distractor",0.0678617938125947,0.0306702794535747,0.0334071907783292
"1267",">= 27 Months","Signer",0.462223239003559,0.0834043864538715,0.079307883160572
"1267",">= 27 Months","Target",0.469914967183846,0.0670357906871923,0.0651084877396947
"1267","Adults","Distractor",0.0021551724137931,0.0021551724137931,0.00431034482758621
"1267","Adults","Signer",0.244230018165902,0.106715404472005,0.118964866912402
"1267","Adults","Target",0.753614809420305,0.128605728525246,0.112201351116357
"1300","< 27 Months","Distractor",0.116219821261838,0.0570286447912498,0.0671481092436975
"1300","< 27 Months","Signer",0.576867413632119,0.127844804588502,0.1271872915833
"1300","< 27 Months","Target",0.306912765106042,0.0979034113645458,0.0876605642256902
"1300",">= 27 Months","Distractor",0.0675391690689174,0.030009278631361,0.0329678942910636
"1300",">= 27 Months","Signer",0.451370966046562,0.0827660195224975,0.0740706723729001
"1300",">= 27 Months","Target",0.481089864884521,0.0700322576383773,0.074435987433731
"1300","Adults","Distractor",0.00223214285714286,0.00223214285714286,0.00446428571428571
"1300","Adults","Signer",0.262616210277214,0.11524903963022,0.123889825027233
"1300","Adults","Target",0.735151646865643,0.129986702056301,0.112511243721626
"1333","< 27 Months","Distractor",0.103898867239203,0.0463460384153662,0.0547490246098439
"1333","< 27 Months","Signer",0.549445932219041,0.11609843937575,0.111126296672515
"1333","< 27 Months","Target",0.346655200541755,0.0827902410964386,0.0823467752485609
"1333",">= 27 Months","Distractor",0.0595627139744787,0.028973895113601,0.0312924058512294
"1333",">= 27 Months","Signer",0.441927121725883,0.0839891354202499,0.0857906162464986
"1333",">= 27 Months","Target",0.498510164299638,0.0689435639752978,0.0710650236702868
"1333","Adults","Distractor",0.00208333333333333,0.00208333333333333,0.00416666666666667
"1333","Adults","Signer",0.276881718410091,0.125959061530783,0.135524427767798
"1333","Adults","Target",0.721034948256576,0.13055980384577,0.112968745352026
"1367","< 27 Months","Distractor",0.11670425746056,0.0518842764378479,0.0545091521457067
"1367","< 27 Months","Signer",0.522234348284768,0.112894710914669,0.1216142593401
"1367","< 27 Months","Target",0.361061394254672,0.0856500100040015,0.0845259467423333
"1367",">= 27 Months","Distractor",0.0510971055088702,0.023629940865235,0.0249523809523809
"1367",">= 27 Months","Signer",0.433354401589696,0.0816776377217553,0.0768579389020566
"1367",">= 27 Months","Target",0.515548492901434,0.0693296942708708,0.0755245277598219
"1367","Adults","Distractor",0.00208333333333333,0.00208333333333333,0.00416666666666667
"1367","Adults","Signer",0.282071250461037,0.112999037254402,0.134275398048998
"1367","Adults","Target",0.715845416205629,0.133135446556107,0.121557830824649
"1400","< 27 Months","Distractor",0.11991445759786,0.0542321051374255,0.0584328323390613
"1400","< 27 Months","Signer",0.478571733657378,0.106743720899731,0.107300693589793
"1400","< 27 Months","Target",0.401513808744762,0.0910558557056866,0.0850409348301898
"1400",">= 27 Months","Distractor",0.0551580641580642,0.0297346875346875,0.0379108974358974
"1400",">= 27 Months","Signer",0.434410963763905,0.0830602800793977,0.0756278997690762
"1400",">= 27 Months","Target",0.510430972078031,0.0849052045993222,0.0830887395828572
"1400","Adults","Distractor",0.00208333333333333,0.00208333333333333,0.00416666666666667
"1400","Adults","Signer",0.293253625277923,0.108295557377306,0.120857987967841
"1400","Adults","Target",0.704663041388744,0.12916932563795,0.112813420664701
"1433","< 27 Months","Distractor",0.118179002370179,0.055644998383969,0.0589571886446886
"1433","< 27 Months","Signer",0.48571505525287,0.110876490019085,0.116921032836211
"1433","< 27 Months","Target",0.396105942376951,0.0853034338735494,0.084077289569674
"1433",">= 27 Months","Distractor",0.0540503940503941,0.0273015873015873,0.0323572538572539
"1433",">= 27 Months","Signer",0.410424216306569,0.0835259348494642,0.0791809171220936
"1433",">= 27 Months","Target",0.535525389643037,0.0871942371354136,0.0878158834629422
"1433","Adults","Distractor",0.00208333333333333,0.00208333333333333,0.00416666666666667
"1433","Adults","Signer",0.306428470131195,0.119497908325903,0.124124479457401
"1433","Adults","Target",0.691488196535471,0.127917015778311,0.109136625522106
"1467","< 27 Months","Distractor",0.141530650721827,0.0711753210899744,0.0824702477144704
"1467","< 27 Months","Signer",0.449951711453812,0.119093647074214,0.116699121956475
"1467","< 27 Months","Target",0.408517637824361,0.0848932265213778,0.0764916928309785
"1467",">= 27 Months","Distractor",0.0522200263504611,0.0276095191040843,0.0280462779973649
"1467",">= 27 Months","Signer",0.404288223853441,0.0863697299077734,0.0782857064433151
"1467",">= 27 Months","Target",0.543491749796098,0.0885605746910095,0.08999117730096
"1467","Adults","Distractor",0.0021551724137931,0.0021551724137931,0.00431034482758621
"1467","Adults","Signer",0.323871466367447,0.118032866486336,0.120645754767807
"1467","Adults","Target",0.67397336121876,0.123712370612901,0.120124723049741
"1500","< 27 Months","Distractor",0.132297790911236,0.0676141289849273,0.0743795595161142
"1500","< 27 Months","Signer",0.442594217174049,0.120962218220622,0.126227600014365
"1500","< 27 Months","Target",0.425107991914715,0.089257459394014,0.0804062907214167
"1500",">= 27 Months","Distractor",0.0561472416472416,0.0270991647241647,0.0270730186480186
"1500",">= 27 Months","Signer",0.397696747696748,0.0819540459540459,0.0854586524586525
"1500",">= 27 Months","Target",0.546156010656011,0.0913696081696081,0.0894056263181263
"1500","Adults","Distractor",0.00223214285714286,0.00223214285714286,0.00446428571428571
"1500","Adults","Signer",0.338500753915625,0.128349351167025,0.126329997628196
