"Sub.Num"	"Condition"	"groupping"	"0"	"33"	"67"	"100"	"133"	"167"	"200"	"233"	"267"	"300"	"333"	"367"	"400"	"433"	"467"	"500"	"533"	"567"	"600"	"633"	"667"	"700"	"733"	"767"	"800"	"833"	"867"	"900"	"933"	"967"	"1000"	"1033"	"1067"	"1100"	"1133"	"1167"	"1200"	"1233"	"1267"	"1300"	"1333"	"1367"	"1400"	"1433"	"1467"	"1500"	"1533"	"1567"	"1600"	"1633"	"1667"	"1700"	"1733"	"1767"	"1800"	"1833"	"1867"	"1900"	"1933"	"1967"	"2000"	"2033"	"2067"	"2100"
"30004"	"Vanilla"	"Adults"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5125	0.5125	0.5125	0.5125	0.5125	0.5125	0.5125	0.5125	0.512820512820513	0.513157894736842	0.513157894736842	0.513157894736842	0.527777777777778	0.528571428571429	0.544117647058823	0.585714285714286	0.588235294117647	0.614285714285714	0.608108108108108	0.628571428571429	0.636363636363636	0.681818181818182	0.696969696969697	0.735294117647059	0.756756756756757	0.783783783783784	0.797297297297297	0.833333333333333	0.842857142857143	0.857142857142857	0.864864864864865	0.875	0.875	0.875	0.884615384615385	0.881578947368421	0.881578947368421	0.881578947368421	0.881578947368421	0.871794871794872	0.871794871794872	0.871794871794872	0.875	0.875	0.875	0.884615384615385	0.891891891891892	0.888888888888889	0.888888888888889	0.894736842105263	0.891891891891892	0.881578947368421	0.884615384615385	0.875	0.875
"30005"	"Vanilla"	"Adults"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.516129032258065	0.571428571428571	0.583333333333333	0.588235294117647	0.602941176470588	0.59375	0.625	0.666666666666667	0.767857142857143	0.793103448275862	0.866666666666667	0.9	0.848484848484849	0.867647058823529	0.871428571428571	0.875	0.911764705882353	0.939393939393939	0.941176470588235	0.944444444444444	0.970588235294118	0.984848484848485	0.985714285714286	0.986111111111111	0.986111111111111	0.986111111111111	0.986111111111111	0.986111111111111	0.986111111111111	0.986111111111111	0.986111111111111	0.986111111111111	0.985714285714286	0.985714285714286	0.985294117647059	0.985294117647059	0.985294117647059	0.985294117647059	0.985294117647059	0.971428571428571	0.971428571428571	0.971428571428571	0.971428571428571	0.971428571428571	0.971428571428571	0.970588235294118	0.970588235294118	0.957142857142857	0.957142857142857	0.957142857142857	0.957142857142857
"30006"	"Vanilla"	"Adults"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.513888888888889	0.513888888888889	0.513888888888889	0.513888888888889	0.514285714285714	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.528571428571429	0.541666666666667	0.541666666666667	0.541666666666667	0.545454545454545	0.548387096774194	0.575757575757576	0.578125	0.580645161290323	0.596774193548387	0.6	0.603448275862069	0.620689655172414	0.62962962962963	0.634615384615385	0.666666666666667	0.678571428571429	0.689655172413793	0.689655172413793	0.703125	0.71875	0.71875	0.757142857142857	0.764705882352941	0.771428571428571	0.771428571428571	0.779411764705882	0.779411764705882	0.787878787878788	0.787878787878788	0.772727272727273	0.765625	0.765625	0.78125	0.757575757575758	0.757575757575758	0.757575757575758	0.765625	0.764705882352941	0.771428571428571	0.764705882352941	0.757575757575758	0.757575757575758	0.75	0.757142857142857
"30007"	"Vanilla"	"Adults"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.529411764705882	0.583333333333333	0.65	0.736842105263158	0.75	0.818181818181818	0.826086956521739	0.854166666666667	0.886363636363636	0.886363636363636	0.928571428571429	0.931818181818182	0.956521739130435	0.958333333333333	0.978260869565217	0.979166666666667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9375	0.9375	0.90625	0.884615384615385	0.8125	0.78125	0.766666666666667	0.7	0.666666666666667	0.625	0.625	0.59375	0.59375	0.583333333333333	0.575	0.568181818181818	0.5625	0.5625	0.5625	0.56	0.56	0.557692307692308	0.557692307692308	0.557692307692308	0.557692307692308
"30021"	"Vanilla"	"Adults"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.515625	0.546875	0.590909090909091	0.617647058823529	0.640625	0.696428571428571	0.71875	0.75	0.78125	0.787878787878788	0.805555555555556	0.84375	0.870967741935484	0.893939393939394	0.911764705882353	0.926470588235294	0.928571428571429	0.970588235294118	0.970588235294118	0.985714285714286	0.985714285714286	0.986111111111111	1	1	1	1	1	1	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	0.972222222222222	1	1	1
"30022"	"Vanilla"	"Adults"	0.5	0.5	0.5	0.5	0.5	0.522727272727273	0.522727272727273	0.522727272727273	0.522727272727273	0.522727272727273	0.523809523809524	0.523809523809524	0.547619047619048	0.552631578947368	0.555555555555556	0.6	0.619047619047619	0.619047619047619	0.605263157894737	0.65625	0.7	0.75	0.78125	0.78125	0.805555555555556	0.763157894736842	0.785714285714286	0.8	0.8	0.815789473684211	0.763157894736842	0.763157894736842	0.789473684210526	0.805555555555556	0.823529411764706	0.842105263157895	0.85	0.85	0.857142857142857	0.857142857142857	0.842105263157895	0.842105263157895	0.833333333333333	0.833333333333333	0.823529411764706	0.794117647058823	0.766666666666667	0.735294117647059	0.705882352941177	0.647058823529412	0.647058823529412	0.631578947368421	0.625	0.619047619047619	0.619047619047619	0.619047619047619	0.619047619047619	0.6	0.605263157894737	0.605263157894737	0.605263157894737	0.625	0.625	0.625
"30027"	"Vanilla"	"Adults"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.52	0.541666666666667	0.541666666666667	0.565217391304348	0.568181818181818	0.619047619047619	0.6875	0.76	0.782608695652174	0.833333333333333	0.8	0.826923076923077	0.846153846153846	0.87037037037037	0.892857142857143	0.928571428571429	0.980769230769231	0.981481481481482	0.982758620689655	0.982142857142857	1	1	1	1	0.964285714285714	0.928571428571429	0.910714285714286	0.884615384615385	0.88	0.86	0.84	0.826086956521739	0.78	0.75	0.74	0.74	0.703703703703704	0.689655172413793	0.67741935483871	0.655172413793103	0.655172413793103	0.655172413793103	0.6	0.596153846153846	0.596153846153846	0.6
"30044"	"Vanilla"	"Adults"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.516666666666667	0.516666666666667	0.546875	0.551724137931034	0.555555555555556	0.603448275862069	0.633333333333333	0.66	0.714285714285714	0.770833333333333	0.851851851851852	0.833333333333333	0.851851851851852	0.833333333333333	0.803571428571429	0.788461538461538	0.788461538461538	0.75	0.76	0.724137931034483	0.716666666666667	0.692307692307692	0.673076923076923	0.66	0.660714285714286	0.637931034482759	0.633333333333333	0.620689655172414	0.620689655172414	0.607142857142857	0.589285714285714	0.586206896551724	0.568965517241379	0.566666666666667	0.564516129032258	0.564516129032258	0.564516129032258	0.55	0.517241379310345	0.517241379310345	0.517241379310345	0.517241379310345	0.516666666666667	0.516666666666667	0.516666666666667	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"30059"	"Vanilla"	"Adults"	0.5	0.5	0.5	0.5	0.5	0.5	0.514285714285714	0.527777777777778	0.527777777777778	0.528571428571429	0.529411764705882	0.544117647058823	0.557142857142857	0.569444444444444	0.575757575757576	0.59375	0.609375	0.651515151515151	0.683333333333333	0.709677419354839	0.757575757575758	0.790322580645161	0.8125	0.842857142857143	0.875	0.833333333333333	0.842857142857143	0.857142857142857	0.871428571428571	0.875	0.875	0.897058823529412	0.897058823529412	0.914285714285714	0.984375	1	1	1	1	0.985714285714286	0.984848484848485	0.970588235294118	0.958333333333333	0.957142857142857	0.957142857142857	0.955882352941177	0.955882352941177	0.942857142857143	0.930555555555556	0.926470588235294	0.926470588235294	0.897058823529412	0.897058823529412	0.875	0.875	0.867647058823529	0.84375	0.808823529411765	0.785714285714286	0.777777777777778	0.777777777777778	0.777777777777778	0.779411764705882	0.772727272727273
