"Time.ms","hearing_status_participant","value_cat","mean_prop_looking","ci_low","ci_high"
"1367","deaf","Distractor",0.0692161902639844,0.0334956842585519,0.0398891654199559
"1367","deaf","Signer",0.493085917350623,0.105468892831025,0.104405842829556
"1367","deaf","Target",0.437697892385392,0.0830627407212886,0.0891276171744921
"1367","hearing","Distractor",0.0994505494505494,0.0508547008547008,0.0568452380952381
"1367","hearing","Signer",0.455555555555556,0.0936217948717949,0.091474358974359
"1367","hearing","Target",0.444993894993895,0.0766849816849817,0.0704014041514041
"1400","deaf","Distractor",0.0680267091654475,0.0338395420288561,0.0404663427871148
"1400","deaf","Signer",0.479071780741189,0.0998525988209739,0.101897313756773
"1400","deaf","Target",0.452901510093364,0.0939325946724844,0.0850147152093262
"1400","hearing","Distractor",0.109057386314911,0.0571954982030233,0.0579276882537752
"1400","hearing","Signer",0.427001556600219,0.0864695871761089,0.0745422841743912
"1400","hearing","Target",0.46394105708487,0.0796615563923256,0.0682676845636712
"1433","deaf","Distractor",0.0619043793216587,0.0361236301229408,0.0395501300935584
"1433","deaf","Signer",0.471217507982214,0.0971714540820699,0.107240863456397
"1433","deaf","Target",0.466878112696127,0.100062954814793,0.0997365869424693
"1433","hearing","Distractor",0.113445528830144,0.0597476561899639,0.0574084249084249
"1433","hearing","Signer",0.416684145417177,0.0895576425836607,0.0823101069368037
"1433","hearing","Target",0.469870325752679,0.0739221713429858,0.0782719637074841
"1467","deaf","Distractor",0.057193985548765,0.0332852636793354,0.0389835842007257
"1467","deaf","Signer",0.463370376559715,0.105187618371212,0.109394521302839
"1467","deaf","Target",0.47943563789152,0.103219498026483,0.0978839802966641
"1467","hearing","Distractor",0.14227890281402,0.0698389932252808,0.0799516397760545
"1467","hearing","Signer",0.380747791784581,0.0980907971627035,0.0892904308623372
"1467","hearing","Target",0.476973305401399,0.075514750021439,0.0832692920234727
"1500","deaf","Distractor",0.0603017029947177,0.0338146847280579,0.0394739885318929
"1500","deaf","Signer",0.450934400566753,0.111559141940576,0.116385935347332
"1500","deaf","Target",0.488763896438529,0.103281870804849,0.100099989241763
"1500","hearing","Distractor",0.133042342273112,0.0653012628397244,0.0743018007633391
"1500","hearing","Signer",0.380524603601527,0.0903092420400113,0.0971889328620097
"1500","hearing","Target",0.486433054125362,0.0675070378339609,0.0748898665437127
"1533","deaf","Distractor",0.0579993178798326,0.0285996332354329,0.0331064003398562
"1533","deaf","Signer",0.432056939180101,0.11084423771694,0.110637651130528
"1533","deaf","Target",0.509943742940067,0.100869933400954,0.0930669641836921
"1533","hearing","Distractor",0.128565372998571,0.0642639945524561,0.0741366946706015
"1533","hearing","Signer",0.368652523814467,0.0890547219874143,0.101164486660438
"1533","hearing","Target",0.502782103186961,0.081817376280939,0.0792313995046788
"1567","deaf","Distractor",0.0547016032213401,0.0289337512816131,0.0345580748746867
"1567","deaf","Signer",0.424025033811218,0.106088118752592,0.115746143362303
"1567","deaf","Target",0.521273362967442,0.10550362010066,0.100153747362835
"1567","hearing","Distractor",0.132642405903275,0.0644265806657111,0.071620082815735
"1567","hearing","Signer",0.35929946102715,0.0889504593423358,0.0884575516969682
"1567","hearing","Target",0.508058133069575,0.0764308569640377,0.0769072968094707
"1600","deaf","Distractor",0.0523120656755525,0.0251141436688312,0.025698412401743
"1600","deaf","Signer",0.418023396559581,0.105403138528138,0.128781946877136
"1600","deaf","Target",0.529664537764867,0.11238731149607,0.100563228917464
"1600","hearing","Distractor",0.160305805305805,0.0645469807969808,0.0663310994560995
"1600","hearing","Signer",0.34002553002553,0.0844817682317682,0.0858806471306471
"1600","hearing","Target",0.499668664668665,0.0870751470751471,0.0862445748695748
"1633","deaf","Distractor",0.0565179639439508,0.0286414874188312,0.0313922937670882
"1633","deaf","Signer",0.401746600439035,0.115220867947842,0.129518310773656
"1633","deaf","Target",0.541735435617015,0.118859589218347,0.10758686194562
"1633","hearing","Distractor",0.175084915084915,0.0801418581418581,0.0837582417582418
"1633","hearing","Signer",0.317888602625445,0.0760802574618364,0.0831741504109925
"1633","hearing","Target",0.50702648228964,0.0897522477522478,0.0896214662530451
"1667","deaf","Distractor",0.0989804830424993,0.0513940852507271,0.0635360229618163
"1667","deaf","Signer",0.349421073637405,0.0977951453860896,0.112242745000098
"1667","deaf","Target",0.551598443320096,0.137115747610233,0.10787155384444
"1667","hearing","Distractor",0.184445554445554,0.0781243756243756,0.0852106227106227
"1667","hearing","Signer",0.320138019874862,0.0746541375291375,0.0745538255604045
"1667","hearing","Target",0.495416425679584,0.0868404183535763,0.0946857528436476
"167","deaf","Distractor",0.00804924242424242,0.00804924242424242,0.0108901515151515
"167","deaf","Signer",0.984138257575758,0.0182350852272727,0.0158617424242424
"167","deaf","Target",0.0078125,0.0078125,0.015625
"167","hearing","Distractor",0.00769230769230769,0.00769230769230769,0.0153846153846154
"167","hearing","Signer",0.973076923076923,0.0385576923076922,0.0269230769230769
"167","hearing","Target",0.0192307692307692,0.0192307692307692,0.0384615384615385
"1700","deaf","Distractor",0.0865424679487179,0.0450385616987179,0.0455222641941392
"1700","deaf","Signer",0.339008077083735,0.0920579117063492,0.11247843918691
"1700","deaf","Target",0.574449454967547,0.0968583829365079,0.0920456467189609
"1700","hearing","Distractor",0.187668456150238,0.0809578451800112,0.0896972337154523
"1700","hearing","Signer",0.313029664892013,0.0693916917540399,0.080696902512692
"1700","hearing","Target",0.499301878957749,0.0962773921984448,0.102433509192112
"1733","deaf","Distractor",0.0851318500578369,0.0381069372650376,0.0460127256241565
"1733","deaf","Signer",0.333944235588972,0.0896218511021142,0.102983239348371
"1733","deaf","Target",0.580923914353191,0.0984589942906144,0.0957120440323564
"1733","hearing","Distractor",0.184941891217195,0.084572006940428,0.0888651114966905
"1733","hearing","Signer",0.3066218307109,0.0661745586846801,0.0785991544442961
"1733","hearing","Target",0.508436278071906,0.0847296557468623,0.102314365796147
"1767","deaf","Distractor",0.0919583565263712,0.0416987628384687,0.0480471204908246
"1767","deaf","Signer",0.331325919790993,0.0976924143054658,0.110949956905839
"1767","deaf","Target",0.576715723682635,0.0923646134468745,0.0969990921047906
"1767","hearing","Distractor",0.172252747252747,0.0767399267399267,0.089290293040293
"1767","hearing","Signer",0.315003855793329,0.0684210526315789,0.0805357142857143
"1767","hearing","Target",0.512743396953923,0.094258964719491,0.092502650857914
"1800","deaf","Distractor",0.0852411705618942,0.0382406227955159,0.0390290828962704
"1800","deaf","Signer",0.318175455757693,0.0942626890653207,0.102296504208511
"1800","deaf","Target",0.596583373680413,0.0996954113822946,0.0853208100607361
"1800","hearing","Distractor",0.164985014985015,0.0730785880785881,0.0808782883782883
"1800","hearing","Signer",0.311182209603262,0.065209458669985,0.0703151921178237
"1800","hearing","Target",0.523832775411723,0.0896536504431241,0.0872991321543953
"1833","deaf","Distractor",0.087987065018315,0.0385366443452381,0.0450564617673992
"1833","deaf","Signer",0.316265071733822,0.0913778951083638,0.110718149038461
"1833","deaf","Target",0.595747863247863,0.0956844522664835,0.0864271548763736
"1833","hearing","Distractor",0.165323806628154,0.069848303870043,0.0783643168425777
"1833","hearing","Signer",0.302178637533329,0.0595534261695589,0.0625012030303793
"1833","hearing","Target",0.532497555838517,0.0815677067021461,0.0892068695987459
"1867","deaf","Distractor",0.089074926299191,0.0367675017996709,0.044950198392294
"1867","deaf","Signer",0.311257334373143,0.0928003441870629,0.101110363033617
"1867","deaf","Target",0.599667739327666,0.10023275297517,0.0890646638900315
"1867","hearing","Distractor",0.153664412510566,0.0709237493275955,0.0822448865237327
"1867","hearing","Signer",0.302335314258391,0.0740016617997387,0.0793662694143464
"1867","hearing","Target",0.544000273231042,0.0884670286977979,0.0909470806970807
"1900","deaf","Distractor",0.0928267878635526,0.0380613021238021,0.0429523601398601
"1900","deaf","Signer",0.305035662526471,0.089499289177598,0.113805015535254
"1900","deaf","Target",0.602137549609976,0.095954319543474,0.0808588221249066
"1900","hearing","Distractor",0.172242501088655,0.0870369214119214,0.102370081841236
"1900","hearing","Signer",0.285092673857856,0.0905042983332457,0.104535960834038
"1900","hearing","Target",0.542664825053489,0.0874405301176556,0.0821033453725761
"1933","deaf","Distractor",0.0888671377641966,0.0405315066367456,0.0418598604214413
"1933","deaf","Signer",0.30950069640327,0.0826956068339341,0.0984478293612024
"1933","deaf","Target",0.601632165832533,0.0941084790923945,0.0815158254990516
"1933","hearing","Distractor",0.176418880265034,0.0865309476847938,0.101050317204163
"1933","hearing","Signer",0.272142663771623,0.10052767493944,0.121535090098438
"1933","hearing","Target",0.551438455963343,0.082040354065241,0.0846879590997237
"1967","deaf","Distractor",0.0888630239442933,0.0408841910135931,0.0447842394533571
"1967","deaf","Signer",0.305921831311247,0.090861892349835,0.114644562315748
"1967","deaf","Target",0.60521514474446,0.0972365036019981,0.0879358577846265
"1967","hearing","Distractor",0.165685123126595,0.0769268433628801,0.0918001563653737
"1967","hearing","Signer",0.267708060842037,0.10431286907728,0.114517490182452
"1967","hearing","Target",0.566606816031368,0.0866479162355121,0.0845510398595437
"200","deaf","Distractor",0.00804924242424242,0.00804924242424242,0.0127840909090909
"200","deaf","Signer",0.984138257575758,0.0184659090909091,0.0158617424242424
"200","deaf","Target",0.0078125,0.0078125,0.015625
"200","hearing","Distractor",0.0153846153846154,0.0153846153846154,0.0230769230769231
"200","hearing","Signer",0.965384615384615,0.0461538461538462,0.0346153846153846
"200","hearing","Target",0.0192307692307692,0.0192307692307692,0.0384615384615385
"2000","deaf","Distractor",0.0880699420584289,0.0390298228209412,0.0409904352698349
"2000","deaf","Signer",0.297119792062226,0.0926045182202666,0.11228653180853
"2000","deaf","Target",0.614810265879345,0.109031987520886,0.0875339914258501
"2000","hearing","Distractor",0.171090430037798,0.0866817831291515,0.099055944055944
"2000","hearing","Signer",0.270751704435915,0.0981424189845242,0.102000061342167
"2000","hearing","Target",0.558157865526287,0.0848179598179598,0.0822833949676055
"2033","deaf","Distractor",0.097544903013653,0.0477374253350816,0.052829917478355
"2033","deaf","Signer",0.298808223026973,0.10102216793623,0.116124949269481
"2033","deaf","Target",0.603646873959374,0.104466991341991,0.0941370478479852
"2033","hearing","Distractor",0.175,0.0846314102564103,0.0884775641025641
"2033","hearing","Signer",0.2672534178255,0.0999860646599777,0.120530203015901
"2033","hearing","Target",0.5577465821745,0.0866290045766591,0.0909112245496685
"2067","deaf","Distractor",0.0963106814209755,0.0439778695569137,0.0465670867463147
"2067","deaf","Signer",0.296047443841562,0.0909188115805763,0.11350296234947
"2067","deaf","Target",0.607641874737463,0.110413012657958,0.0987639204987549
"2067","hearing","Distractor",0.174120879120879,0.081635989010989,0.0954478021978022
"2067","hearing","Signer",0.270518925518926,0.106154456654457,0.126381715506715
"2067","hearing","Target",0.555360195360195,0.0972722832722833,0.0883046398046398
"2100","deaf","Distractor",0.0943596232199173,0.0476916037393979,0.0487618355908797
"2100","deaf","Signer",0.299875155481773,0.0909708946588542,0.104417850072721
"2100","deaf","Target",0.60576522129831,0.0973477459529849,0.0961259759950016
"2100","hearing","Distractor",0.145312806851268,0.0748276509814971,0.0883779895318357
"2100","hearing","Signer",0.2882110579479,0.106773346424156,0.118033400472672
"2100","hearing","Target",0.566476135200832,0.08747383183618,0.0895630887331292
"2133","deaf","Distractor",0.0865720764980633,0.0444096970052973,0.0438614068908066
"2133","deaf","Signer",0.315367120731865,0.0964370273877095,0.11591461158327
"2133","deaf","Target",0.598060802770071,0.103891727145404,0.101767992633656
"2133","hearing","Distractor",0.132617681463835,0.0597963350751812,0.0673260767010767
"2133","hearing","Signer",0.307141742647816,0.120016607548996,0.122406653175884
"2133","hearing","Target",0.560240575888349,0.102903938167096,0.0924362231897656
"2167","deaf","Distractor",0.0917157753917622,0.0432281678786613,0.0504899500170882
"2167","deaf","Signer",0.31795638876231,0.0939898624006354,0.116198856120731
"2167","deaf","Target",0.590327835845928,0.104144704208438,0.10104638272607
"2167","hearing","Distractor",0.127993622192707,0.0555233304706989,0.0637075992276221
"2167","hearing","Signer",0.31309594803874,0.117935789864852,0.124203216374269
"2167","hearing","Target",0.558910429768553,0.0986070160769817,0.0841274383511225
"2200","deaf","Distractor",0.0999045362532205,0.0513011344466937,0.0569884925929334
"2200","deaf","Signer",0.298634204632657,0.0929971483785822,0.106167215137803
"2200","deaf","Target",0.601461259114123,0.0895162003083345,0.0832289439630287
"2200","hearing","Distractor",0.127433122433122,0.0578727106227106,0.058323828948829
"2200","hearing","Signer",0.337460142196984,0.116772001390422,0.120736660999819
"2200","hearing","Target",0.535106735369893,0.0930318475384265,0.0892754876702245
"2233","deaf","Distractor",0.106849747474747,0.0543323863636364,0.056811276830808
"2233","deaf","Signer",0.307679893295702,0.0983274766661715,0.118048020028719
"2233","deaf","Target",0.58547035922955,0.101307309461032,0.0882373868897307
"2233","hearing","Distractor",0.135416694045457,0.062723469766948,0.0735976804689179
"2233","hearing","Signer",0.34071335498197,0.119823702237054,0.126621489807108
"2233","hearing","Target",0.523869950972574,0.104447575688994,0.0953734528394801
"2267","deaf","Distractor",0.10149522148603,0.0519930081407563,0.0585618404012246
"2267","deaf","Signer",0.310863908014643,0.0915469083782503,0.107867704658835
"2267","deaf","Target",0.587640870499326,0.0966422077037885,0.0973823332934087
"2267","hearing","Distractor",0.154669509234727,0.0629180034940905,0.0759348917990222
"2267","hearing","Signer",0.338262389784129,0.129182354481268,0.128656802135063
"2267","hearing","Target",0.507068100981144,0.10349284049284,0.102920936551371
"2300","deaf","Distractor",0.120803889737713,0.0519148483256939,0.0629350888082506
"2300","deaf","Signer",0.310690611471861,0.105509647751146,0.113002605161383
"2300","deaf","Target",0.568505498790425,0.101551657594856,0.0813013124283805
"2300","hearing","Distractor",0.164054739389188,0.073551709810071,0.0835102680671242
"2300","hearing","Signer",0.333371167381594,0.12458061703254,0.135187915593926
"2300","hearing","Target",0.502574093229218,0.106499196259181,0.102864088170993
"233","deaf","Distractor",0.00852272727272727,0.00852272727272727,0.0142045454545455
"233","deaf","Signer",0.983664772727273,0.0191761363636364,0.0163352272727273
"233","deaf","Target",0.0078125,0.0078125,0.015625
"233","hearing","Distractor",0.0146853146853147,0.0146853146853147,0.0223776223776224
"233","hearing","Signer",0.959090909090909,0.05,0.0409090909090909
"233","hearing","Target",0.0262237762237762,0.0262237762237762,0.0454545454545455
"2333","deaf","Distractor",0.125503197460434,0.0530918249102871,0.0651932805407312
"2333","deaf","Signer",0.320101604353249,0.100255499708625,0.116103702926277
"2333","deaf","Target",0.554395198186317,0.100719196168415,0.081997073307723
"2333","hearing","Distractor",0.165657529604898,0.0626113396837081,0.0763501951265109
"2333","hearing","Signer",0.337588347325189,0.136758749291644,0.131025987900988
"2333","hearing","Target",0.496754123069913,0.119856853672643,0.107607830765726
"2367","deaf","Distractor",0.103592139768127,0.0532185041520979,0.0539004042832168
"2367","deaf","Signer",0.316549011113156,0.0941740991327751,0.11112937398402
"2367","deaf","Target",0.579858849118718,0.106056640225637,0.101687674921022
"2367","hearing","Distractor",0.173925116718639,0.0684760000458381,0.076629561059723
"2367","hearing","Signer",0.338837525497445,0.119374422810658,0.125145889367043
"2367","hearing","Target",0.487237357783916,0.110335573670594,0.108059845013286
"2400","deaf","Distractor",0.0946444664082048,0.0427457285965776,0.0437348588911089
"2400","deaf","Signer",0.34711548905386,0.0815633031090534,0.0841419653832579
"2400","deaf","Target",0.558240044537935,0.0896254881317406,0.0861414022692563
"2400","hearing","Distractor",0.177924212539597,0.0661532911532911,0.0753670047900817
"2400","hearing","Signer",0.336461188384265,0.12224802974803,0.12412249609365
"2400","hearing","Target",0.485614599076138,0.106828065097296,0.108019966144966
"2433","deaf","Distractor",0.100939284367593,0.0420424351230877,0.0443701527485994
"2433","deaf","Signer",0.354298272193493,0.0762557057678841,0.0852372611304136
"2433","deaf","Target",0.544762443438914,0.0868202173898405,0.0801315701761474
"2433","hearing","Distractor",0.157375210096044,0.0641266947907711,0.0729053703635643
"2433","hearing","Signer",0.352898654016104,0.126896937576162,0.152362013049796
"2433","hearing","Target",0.489726135887851,0.1000973365935,0.105580502486562
"2467","deaf","Distractor",0.103188141947249,0.0405081221824911,0.0421980804524484
"2467","deaf","Signer",0.368579948283328,0.0734405511539437,0.0879145142634666
"2467","deaf","Target",0.528231909769423,0.0881458598370916,0.0729911801612574
"2467","hearing","Distractor",0.159500360188619,0.0636618162539215,0.0742768684307145
"2467","hearing","Signer",0.355028965636253,0.128669929935112,0.140617059728396
"2467","hearing","Target",0.485470674175128,0.111933843933844,0.107020391776465
"2500","deaf","Distractor",0.102296998344792,0.0458974659939733,0.049705471203633
"2500","deaf","Signer",0.374375663144045,0.0757398688168449,0.0838619208099906
"2500","deaf","Target",0.523327338511162,0.0884716171032808,0.0828077117684194
"2500","hearing","Distractor",0.16291624255187,0.0683279658937554,0.0817649820939294
"2500","hearing","Signer",0.358144563488693,0.132829857726619,0.132108041081725
"2500","hearing","Target",0.478939193959437,0.104870974167533,0.107059132500428
"2533","deaf","Distractor",0.104789756811816,0.0467632138082506,0.0479999045072574
"2533","deaf","Signer",0.383203184682964,0.0864575743649733,0.0886012640851795
"2533","deaf","Target",0.51200705850522,0.0946798526228674,0.0856487140310669
"2533","hearing","Distractor",0.156057226526334,0.0721974078553026,0.0867513736263736
"2533","hearing","Signer",0.374992296033486,0.141180899573348,0.147197525300786
"2533","hearing","Target",0.46895047744018,0.102916073247881,0.0996365118481823
"2567","deaf","Distractor",0.100883307868602,0.0453541321831763,0.0462507692470928
"2567","deaf","Signer",0.403212694168577,0.0852354161361514,0.0891115567439096
"2567","deaf","Target",0.495903997962821,0.09370729352347,0.0908406809693574
"2567","hearing","Distractor",0.144990832281802,0.0742834785058865,0.0814957264957265
"2567","hearing","Signer",0.376307267611615,0.134284320751712,0.12627209746775
"2567","hearing","Target",0.478701900106582,0.107571769553375,0.108549719047211
"2600","deaf","Distractor",0.101311059941091,0.0460883817549839,0.0488782052892927
"2600","deaf","Signer",0.409120014402522,0.0814536834585693,0.0826156195938993
"2600","deaf","Target",0.489568925656387,0.091561085409044,0.0827081961672228
"2600","hearing","Distractor",0.14873281239678,0.0733481970121646,0.0811786897313213
"2600","hearing","Signer",0.366683575084385,0.126976061219482,0.136536456121476
"2600","hearing","Target",0.484583612518835,0.10889103586472,0.0974251389636004
"2633","deaf","Distractor",0.11677158625688,0.0460492662974281,0.0482362123170946
"2633","deaf","Signer",0.411484731567452,0.077494470908993,0.0876596683800269
"2633","deaf","Target",0.471743682175667,0.0794612717245989,0.08301301524762
"2633","hearing","Distractor",0.138507651768521,0.0672333789399007,0.0792974181615486
"2633","hearing","Signer",0.389572301810153,0.128982749738185,0.137527238745909
"2633","hearing","Target",0.471920046421325,0.107047578877502,0.111873621121703
"2667","deaf","Distractor",0.118340850326144,0.0440507725526108,0.0496501746823438
"2667","deaf","Signer",0.418624140361273,0.0818920012279387,0.0807095127350182
"2667","deaf","Target",0.463035009312583,0.0806965038892888,0.0822648760298116
"2667","hearing","Distractor",0.142175481523308,0.0644248312074399,0.064765649809128
"2667","hearing","Signer",0.391222463242924,0.124495943385969,0.136228146036969
"2667","hearing","Target",0.466602055233769,0.110948419121373,0.104364819430356
"267","deaf","Distractor",0.00852272727272727,0.00852272727272727,0.0142045454545455
"267","deaf","Signer",0.983664772727273,0.0213068181818181,0.0163352272727273
"267","deaf","Target",0.0078125,0.0078125,0.015625
"267","hearing","Distractor",0.0146853146853147,0.0146853146853147,0.0216783216783217
"267","hearing","Signer",0.959090909090909,0.0472377622377622,0.0409090909090909
"267","hearing","Target",0.0262237762237762,0.0262237762237762,0.0402097902097902
"2700","deaf","Distractor",0.1110595545701,0.0484935106585165,0.0498326073185787
"2700","deaf","Signer",0.431551394315036,0.0862612732451766,0.0961309219868501
"2700","deaf","Target",0.457389051114864,0.0827390402183601,0.0860163072530647
"2700","hearing","Distractor",0.134049840906028,0.0566172915713049,0.0605752079581511
"2700","hearing","Signer",0.401105463216007,0.12457052819269,0.134018481518482
"2700","hearing","Target",0.464844695877965,0.113371935082461,0.102752207123687
"2733","deaf","Distractor",0.115668516210312,0.046135441168094,0.0503293766669347
"2733","deaf","Signer",0.43397142798507,0.0914502790126218,0.0942668068273961
"2733","deaf","Target",0.450360055804619,0.0906547064100761,0.088395893644539
"2733","hearing","Distractor",0.141201746970978,0.0723499737442045,0.0801563340505648
"2733","hearing","Signer",0.410352737680673,0.119899363457056,0.134258760807344
"2733","hearing","Target",0.448445515348349,0.121551077128,0.113014625388107
"2767","deaf","Distractor",0.115912022703818,0.0496727572607991,0.0521272736068111
"2767","deaf","Signer",0.43109669854784,0.0830602759195783,0.101983318820949
"2767","deaf","Target",0.452991278748341,0.0928150598232714,0.0864994200805321
"2767","hearing","Distractor",0.120421245421245,0.0691414835164835,0.0780334249084249
"2767","hearing","Signer",0.425901291690765,0.115877192982456,0.123969057258531
"2767","hearing","Target",0.453677462887989,0.117243951224214,0.119216310005784
"2800","deaf","Distractor",0.11514999878003,0.0466871902768284,0.0527617160799727
"2800","deaf","Signer",0.437790663284084,0.0924379394094468,0.10740820698372
"2800","deaf","Target",0.447059337935886,0.107259524182173,0.0880360277085315
"2800","hearing","Distractor",0.121331446331446,0.0668709762459762,0.0816054778554778
"2800","hearing","Signer",0.423865023865024,0.11772644022644,0.116415806415806
"2800","hearing","Target",0.45480352980353,0.124104853479854,0.117547660672661
"2833","deaf","Distractor",0.110266340771372,0.0446088327522151,0.0484484068401928
"2833","deaf","Signer",0.44444040651471,0.100718010489682,0.109090758044415
"2833","deaf","Target",0.445293252713918,0.109142127893821,0.0964584017955728
"2833","hearing","Distractor",0.114843197737935,0.0644650488400488,0.0785574914851231
"2833","hearing","Signer",0.428420556052135,0.112655381898803,0.118182413346887
"2833","hearing","Target",0.45673624620993,0.122235713847556,0.129923913805493
"2867","deaf","Distractor",0.134892155792407,0.0514801663912176,0.0509682824485456
