"Time.ms","age_group","value_cat","mean_prop_looking","ci_low","ci_high"
"1200",">= 27 Months","Distractor",0.0602627274686098,0.0292877041259394,0.0316019393188511
"1200",">= 27 Months","Signer",0.497234105763518,0.0794404337492572,0.0887431669637552
"1200",">= 27 Months","Target",0.442503166767873,0.068384119148825,0.075588001459325
"1200","Adults","Distractor",0.0021551724137931,0.0021551724137931,0.00431034482758621
"1200","Adults","Signer",0.2482480238155,0.121122684240014,0.116735449184735
"1200","Adults","Target",0.749596803770707,0.11628002613908,0.113925834227206
"1233","< 27 Months","Distractor",0.114932018691417,0.053331284943127,0.0693635531135531
"1233","< 27 Months","Signer",0.622356543832108,0.134833191036199,0.120894225605222
"1233","< 27 Months","Target",0.262711437476475,0.0923018612809497,0.0958968334297282
"1233",">= 27 Months","Distractor",0.0578976576137701,0.029120673486786,0.0286806844476921
"1233",">= 27 Months","Signer",0.483346630067858,0.0860943779295441,0.0857156903731393
"1233",">= 27 Months","Target",0.458755712318372,0.0671293970486745,0.0734234974814899
"1233","Adults","Distractor",0.00223214285714286,0.00223214285714286,0.00446428571428571
"1233","Adults","Signer",0.247152713405842,0.110749873279246,0.128953381798044
"1233","Adults","Target",0.750615143737015,0.130717739544526,0.118801030300422
"1267","< 27 Months","Distractor",0.11088487535856,0.0541684704184704,0.0536267205017205
"1267","< 27 Months","Signer",0.619719498337919,0.128996307055518,0.115307124344953
"1267","< 27 Months","Target",0.269395626303521,0.0996201304178278,0.107817577159682
"1267",">= 27 Months","Distractor",0.0678617938125947,0.0283226279631886,0.0313988041166817
"1267",">= 27 Months","Signer",0.462223239003559,0.0890868232771551,0.0823465368727382
"1267",">= 27 Months","Target",0.469914967183846,0.0664186375853996,0.073500916976489
"1267","Adults","Distractor",0.0021551724137931,0.0021551724137931,0.00431034482758621
"1267","Adults","Signer",0.244230018165902,0.117987093388831,0.127846959075407
"1267","Adults","Target",0.753614809420305,0.128565742544393,0.116999029865409
"1300","< 27 Months","Distractor",0.116219821261838,0.055718120581566,0.0660018173936241
"1300","< 27 Months","Signer",0.576867413632119,0.137310007336268,0.126325113378685
"1300","< 27 Months","Target",0.306912765106042,0.0929260871015073,0.0973336001067093
"1300",">= 27 Months","Distractor",0.0675391690689174,0.028544342204325,0.0294867024280068
"1300",">= 27 Months","Signer",0.451370966046562,0.0881585514588611,0.0810957991284078
"1300",">= 27 Months","Target",0.481089864884521,0.0603025783555969,0.0788454592139138
"1300","Adults","Distractor",0.00223214285714286,0.00223214285714286,0.00446428571428571
"1300","Adults","Signer",0.262616210277214,0.109496020091466,0.11969043460296
"1300","Adults","Target",0.735151646865643,0.12898725971471,0.116594577725726
"133","< 27 Months","Distractor",0,0,0
"133","< 27 Months","Signer",0.991071428571429,0.0178571428571429,0.0089285714285714
"133","< 27 Months","Target",0.00892857142857143,0.00892857142857143,0.0178571428571429
"133",">= 27 Months","Distractor",0.00909090909090909,0.00909090909090909,0.0151515151515152
"133",">= 27 Months","Signer",0.990909090909091,0.0151515151515152,0.00909090909090904
"133",">= 27 Months","Target",0,0,0
"133","Adults","Distractor",0,0,0
"133","Adults","Signer",0.976263736263736,0.0289361263736265,0.0237362637362637
"133","Adults","Target",0.0237362637362637,0.0237362637362637,0.0248076923076923
"1333","< 27 Months","Distractor",0.103898867239203,0.0506478168190353,0.0528396358543417
"1333","< 27 Months","Signer",0.549445932219041,0.110753147412811,0.109708979745744
"1333","< 27 Months","Target",0.346655200541755,0.0903538530796933,0.0844488660848955
"1333",">= 27 Months","Distractor",0.0595627139744787,0.0293703703703704,0.0311544895736072
"1333",">= 27 Months","Signer",0.441927121725883,0.0860185185185185,0.0805002190934854
"1333",">= 27 Months","Target",0.498510164299638,0.0716216931216932,0.0712220174619554
"1333","Adults","Distractor",0.00208333333333333,0.00208333333333333,0.00416666666666667
"1333","Adults","Signer",0.276881718410091,0.125473081290173,0.133337094954683
"1333","Adults","Target",0.721034948256576,0.132945346868654,0.128146971617055
"1367","< 27 Months","Distractor",0.11670425746056,0.0561224489795918,0.0539249032946512
"1367","< 27 Months","Signer",0.522234348284768,0.118762239744383,0.111533795336316
"1367","< 27 Months","Target",0.361061394254672,0.0885225453817891,0.086266006402561
"1367",">= 27 Months","Distractor",0.0510971055088702,0.0245915032679739,0.0252476657329598
"1367",">= 27 Months","Signer",0.433354401589696,0.0806953601953602,0.0766939177380354
"1367",">= 27 Months","Target",0.515548492901434,0.0707669413919414,0.0712666122004357
"1367","Adults","Distractor",0.00208333333333333,0.00208333333333333,0.00416666666666667
"1367","Adults","Signer",0.282071250461037,0.116738749800296,0.133494161958424
"1367","Adults","Target",0.715845416205629,0.132590615256826,0.118445979392159
"1400","< 27 Months","Distractor",0.11991445759786,0.0533442356875861,0.057433508520465
"1400","< 27 Months","Signer",0.478571733657378,0.114386098502946,0.115040536908743
"1400","< 27 Months","Target",0.401513808744762,0.0909361520748064,0.0853027157549343
"1400",">= 27 Months","Distractor",0.0551580641580642,0.0306732156732157,0.0375378454878455
"1400",">= 27 Months","Signer",0.434410963763905,0.0758312567062567,0.0758294055073467
"1400",">= 27 Months","Target",0.510430972078031,0.0804070076981842,0.081260138010138
"1400","Adults","Distractor",0.00208333333333333,0.00208333333333333,0.00416666666666667
"1400","Adults","Signer",0.293253625277923,0.113948474414074,0.130829419174781
"1400","Adults","Target",0.704663041388744,0.131836877886373,0.117902258300748
"1433","< 27 Months","Distractor",0.118179002370179,0.0566210137901314,0.0569570135746606
"1433","< 27 Months","Signer",0.48571505525287,0.104794153238218,0.106800513474621
"1433","< 27 Months","Target",0.396105942376951,0.0855072894542432,0.0809375096192322
"1433",">= 27 Months","Distractor",0.0540503940503941,0.0292352092352092,0.0321985236985237
"1433",">= 27 Months","Signer",0.410424216306569,0.0845858553211494,0.0768963879257997
"1433",">= 27 Months","Target",0.535525389643037,0.0894507910390264,0.0870541190835308
"1433","Adults","Distractor",0.00208333333333333,0.00208333333333333,0.00416666666666667
"1433","Adults","Signer",0.306428470131195,0.110825533895177,0.130159076847585
"1433","Adults","Target",0.691488196535471,0.134905975220257,0.11893169861368
"1467","< 27 Months","Distractor",0.141530650721827,0.0728457488764737,0.0819959714655093
"1467","< 27 Months","Signer",0.449951711453812,0.123716861744698,0.127244979722658
"1467","< 27 Months","Target",0.408517637824361,0.0821154134730815,0.0768491915997168
"1467",">= 27 Months","Distractor",0.0522200263504611,0.0256104523495828,0.0281439942907334
"1467",">= 27 Months","Signer",0.404288223853441,0.0863331372733547,0.0876703055398708
"1467",">= 27 Months","Target",0.543491749796098,0.0941890410314323,0.0941291956835436
"1467","Adults","Distractor",0.0021551724137931,0.0021551724137931,0.00431034482758621
"1467","Adults","Signer",0.323871466367447,0.121435441989991,0.125919946991034
"1467","Adults","Target",0.67397336121876,0.126533723547671,0.120865997813208
"1500","< 27 Months","Distractor",0.132297790911236,0.0672635400313972,0.0745952547685741
"1500","< 27 Months","Signer",0.442594217174049,0.117979756004966,0.13390873015873
"1500","< 27 Months","Target",0.425107991914715,0.0841940109377085,0.0825568817270498
"1500",">= 27 Months","Distractor",0.0561472416472416,0.0260317404817405,0.0255556235431235
"1500",">= 27 Months","Signer",0.397696747696748,0.0837036713286713,0.0796625180375181
"1500",">= 27 Months","Target",0.546156010656011,0.0946783300033299,0.0977126762126763
"1500","Adults","Distractor",0.00223214285714286,0.00223214285714286,0.00446428571428571
"1500","Adults","Signer",0.338500753915625,0.121467107644616,0.139122178069669
"1500","Adults","Target",0.659267103227233,0.132005050996692,0.130477930292641
"1533","< 27 Months","Distractor",0.129765571729857,0.0688546448591092,0.0663912724180581
"1533","< 27 Months","Signer",0.421791403041403,0.107504328508793,0.125310148680684
"1533","< 27 Months","Target",0.44844302522874,0.0900766445855732,0.0708534818356246
"1533",">= 27 Months","Distractor",0.0521747287227163,0.0230688305359358,0.023439704358822
"1533",">= 27 Months","Signer",0.386687612926003,0.08835965598156,0.0912182577198057
"1533",">= 27 Months","Target",0.561137658351281,0.0938636495370241,0.0915694827188636
"1533","Adults","Distractor",0.00389128352490421,0.00389128352490421,0.00562739463601533
"1533","Adults","Signer",0.351943672031147,0.132283227780502,0.137357013760411
"1533","Adults","Target",0.644165044443949,0.136954644092385,0.128741030176438
"1567","< 27 Months","Distractor",0.125026405298962,0.0669964084317938,0.0746173021840314
"1567","< 27 Months","Signer",0.421322502685285,0.113664003759399,0.124110119047619
"1567","< 27 Months","Target",0.453651092015754,0.0894765597028285,0.0804851973684211
"1567",">= 27 Months","Distractor",0.0566138169399039,0.026232576803229,0.0272052826400652
"1567",">= 27 Months","Signer",0.370451899782563,0.0874424361711261,0.0962685838718448
"1567",">= 27 Months","Target",0.572934283277533,0.0943494689690342,0.0921041458541458
"1567","Adults","Distractor",0.00590277777777778,0.00590277777777778,0.0100694444444444
"1567","Adults","Signer",0.368387455869404,0.141130742948729,0.128144063308419
"1567","Adults","Target",0.625709766352818,0.136516373564356,0.133367609076677
"1600","< 27 Months","Distractor",0.134824642775771,0.0648468940207662,0.0717529985678482
"1600","< 27 Months","Signer",0.414782614002539,0.101797193877551,0.12706889280832
"1600","< 27 Months","Target",0.450392743221691,0.0888024718858835,0.0845510234596231
"1600",">= 27 Months","Distractor",0.0688949013949014,0.0307641293891294,0.0385950276575276
"1600",">= 27 Months","Signer",0.353449975949976,0.08459617003367,0.0899659692159692
"1600",">= 27 Months","Target",0.577655122655123,0.101464526214526,0.0885568783068784
"1600","Adults","Distractor",0.00604645593869732,0.00604645593869732,0.00862068965517241
"1600","Adults","Signer",0.386495429744015,0.141682923268955,0.129622632968185
"1600","Adults","Target",0.607458114317288,0.131952698214065,0.139273843667982
"1633","< 27 Months","Distractor",0.154413387364515,0.0709032870325164,0.0811543367346939
"1633","< 27 Months","Signer",0.386811061745272,0.116189301378446,0.133392204130456
"1633","< 27 Months","Target",0.458775550890213,0.0958482539546919,0.0775657457360934
"1633",">= 27 Months","Distractor",0.0679069264069264,0.0333944805194805,0.0361151515151515
"1633",">= 27 Months","Signer",0.343009505114768,0.0926786435786435,0.115705551758183
"1633",">= 27 Months","Target",0.589083568478305,0.123776923076923,0.104189137616769
"1633","Adults","Distractor",0.00590277777777778,0.00590277777777778,0.0100694444444444
"1633","Adults","Signer",0.398760346876473,0.137665362742537,0.149484406053435
"1633","Adults","Target",0.59533687534575,0.159101011061426,0.140095043572985
"1667","< 27 Months","Distractor",0.199407657799962,0.0806473642088414,0.0898997625365935
"1667","< 27 Months","Signer",0.330876824413976,0.0847051452159811,0.0953268807523009
"1667","< 27 Months","Target",0.469715517786062,0.0904397351045682,0.0944172076725427
"1667",">= 27 Months","Distractor",0.0793181818181818,0.0377089646464646,0.040692803030303
"1667",">= 27 Months","Signer",0.341350392985068,0.0945480953686836,0.116079614743701
"1667",">= 27 Months","Target",0.57933142519675,0.112682891652551,0.103648746519219
"1667","Adults","Distractor",0.00604645593869732,0.00604645593869732,0.0103568007662835
"1667","Adults","Signer",0.41374514047353,0.150269098526948,0.160581356975786
"1667","Adults","Target",0.580208403587772,0.144134019082254,0.156771536435107
"167","< 27 Months","Distractor",0.00595238095238095,0.00595238095238095,0.0119047619047619
"167","< 27 Months","Signer",0.967261904761905,0.0416666666666666,0.0327380952380952
"167","< 27 Months","Target",0.0267857142857143,0.0267857142857143,0.0446428571428571
"167",">= 27 Months","Distractor",0.0096969696969697,0.0096969696969697,0.0163636363636364
"167",">= 27 Months","Signer",0.99030303030303,0.0163636363636364,0.00969696969696965
"167",">= 27 Months","Target",0,0,0
"167","Adults","Distractor",0,0,0
"167","Adults","Signer",0.965477543290043,0.0372068452380951,0.0289116612554112
"167","Adults","Target",0.0345224567099567,0.0316815476190476,0.034364448051948
"1700","< 27 Months","Distractor",0.186329147043433,0.0771513605442177,0.0793563579277865
"1700","< 27 Months","Signer",0.321775248560963,0.0723678702250131,0.0760205716902145
"1700","< 27 Months","Target",0.491895604395604,0.0690850667189953,0.0720265894819466
"1700",">= 27 Months","Distractor",0.0810507572349678,0.0387791128462181,0.0468332307799413
"1700",">= 27 Months","Signer",0.332577426472163,0.0983095098858257,0.111429006276375
"1700",">= 27 Months","Target",0.586371816292869,0.109574688858899,0.102660956611614
"1700","Adults","Distractor",0.00590277777777778,0.00590277777777778,0.0100694444444444
"1700","Adults","Signer",0.423253881941101,0.153474776621043,0.154368477009424
"1700","Adults","Target",0.570843340281121,0.153033193522247,0.154467848703627
"1733","< 27 Months","Distractor",0.181194400837258,0.0756416797488226,0.0814668367346938
"1733","< 27 Months","Signer",0.321616082330368,0.0697949372056515,0.0791241496598639
"1733","< 27 Months","Target",0.497189516832374,0.0721455825920111,0.0689668367346939
"1733",">= 27 Months","Distractor",0.0819755050018208,0.0428749651907547,0.050112184842448
"1733",">= 27 Months","Signer",0.321771094402673,0.0891372662425294,0.11716737356211
"1733",">= 27 Months","Target",0.596253400595506,0.119010165638455,0.102073689833558
"1733","Adults","Distractor",0.00590277777777778,0.00590277777777778,0.0100694444444444
"1733","Adults","Signer",0.42988233730662,0.157954306478254,0.16352782571118
"1733","Adults","Target",0.564214884915602,0.158453802206233,0.155084062939237
"1767","< 27 Months","Distractor",0.173852040816327,0.0717740221088435,0.0781919642857143
"1767","< 27 Months","Signer",0.317729591836735,0.0719419642857143,0.0699574829931973
"1767","< 27 Months","Target",0.508418367346939,0.066609268707483,0.0682100340136054
"1767",">= 27 Months","Distractor",0.0851127231519388,0.0414797178130511,0.0470720031602384
"1767",">= 27 Months","Signer",0.329870037083659,0.102327264239029,0.117299430703455
"1767",">= 27 Months","Target",0.585017239764402,0.118623315138021,0.10984226466115
"1767","Adults","Distractor",0.00821759259259259,0.00821759259259259,0.0106481481481481
"1767","Adults","Signer",0.43638093405987,0.148242297809704,0.150055225198218
"1767","Adults","Target",0.555401473347537,0.162009588777185,0.148117350279045
"1800","< 27 Months","Distractor",0.1620670995671,0.0684564393939394,0.0726231060606061
"1800","< 27 Months","Signer",0.31722582972583,0.0692902236652237,0.0794209956709956
"1800","< 27 Months","Target",0.520707070707071,0.0666865079365079,0.0611291486291486
"1800",">= 27 Months","Distractor",0.0826483019904072,0.0432040766251292,0.0439463840253314
"1800",">= 27 Months","Signer",0.313000960053592,0.0940334737387369,0.112655253031569
"1800",">= 27 Months","Target",0.604350737956001,0.107763867832947,0.101752441393889
"1800","Adults","Distractor",0.00821759259259259,0.00821759259259259,0.0100694444444444
"1800","Adults","Signer",0.444636585477103,0.17029445470717,0.168177126094691
"1800","Adults","Target",0.547145821930305,0.164893267651888,0.16653021517515
"1833","< 27 Months","Distractor",0.162551759834369,0.0649475931677019,0.0773589544513457
"1833","< 27 Months","Signer",0.307621635610766,0.0625194099378882,0.0658977096273292
"1833","< 27 Months","Target",0.529826604554865,0.0616443452380953,0.0532256081780539
"1833",">= 27 Months","Distractor",0.0854185259185259,0.0432127941502942,0.0474375
"1833",">= 27 Months","Signer",0.312124035808246,0.0888629426129426,0.112566661408767
"1833",">= 27 Months","Target",0.602457438273228,0.113185621031016,0.0998801340959236
"1833","Adults","Distractor",0.00851521164021164,0.00851521164021164,0.0102616567460317
"1833","Adults","Signer",0.452080153082174,0.166737955733268,0.17249929453603
"1833","Adults","Target",0.539404635277614,0.172736502714738,0.170472846215358
"1867","< 27 Months","Distractor",0.154593144950288,0.0642167713239142,0.0762942176870748
"1867","< 27 Months","Signer",0.319241016919588,0.0604166121576836,0.069344474969475
"1867","< 27 Months","Target",0.526165838130124,0.0678720728676086,0.0579653268358626
"1867",">= 27 Months","Distractor",0.083902143608026,0.0408545008912656,0.0503271801727684
"1867",">= 27 Months","Signer",0.296073479897009,0.100475697777168,0.112389869661928
"1867",">= 27 Months","Target",0.620024376494965,0.113162560750796,0.101982426070661
"1867","Adults","Distractor",0.00845030209254347,0.00845030209254347,0.00929844072354847
"1867","Adults","Signer",0.458477990132912,0.173973785774151,0.180422355892301
"1867","Adults","Target",0.533071707774544,0.169761470385618,0.159875638782329
"1900","< 27 Months","Distractor",0.170761976119119,0.0763166297987727,0.0910817159031445
"1900","< 27 Months","Signer",0.306484884163456,0.0854182870700728,0.103698422113601
"1900","< 27 Months","Target",0.522753139717425,0.0599596088435374,0.0615240711669283
"1900",">= 27 Months","Distractor",0.0889142302867793,0.0424813494421338,0.0503892170828445
"1900",">= 27 Months","Signer",0.286399132152486,0.0884578245541868,0.117306542585954
"1900",">= 27 Months","Target",0.624686637560735,0.116347491441403,0.105328243107655
"1900","Adults","Distractor",0.00827859879584017,0.00827859879584017,0.00986461754241926
"1900","Adults","Signer",0.469905705586245,0.174930428521299,0.172623756596712
"1900","Adults","Target",0.521815695617914,0.177028341219806,0.165728735374068
"1933","< 27 Months","Distractor",0.175663936903433,0.0846201889846848,0.0827883102541716
"1933","< 27 Months","Signer",0.294159954191467,0.0993528320419077,0.097993151806177
"1933","< 27 Months","Target",0.5301761089051,0.0557237895158063,0.0544254817311539
"1933",">= 27 Months","Distractor",0.0837349687349687,0.0421732804232804,0.046299062049062
"1933",">= 27 Months","Signer",0.291441760853526,0.0879446098563746,0.113286332403979
"1933",">= 27 Months","Target",0.624823270411506,0.117484960845255,0.0946840215884333
"1933","Adults","Distractor",0.00805795019157088,0.00805795019157088,0.00952197078544061
"1933","Adults","Signer",0.47212783332663,0.163068895691912,0.179867407127379
"1933","Adults","Target",0.519814216481799,0.156429661333385,0.175529119898156
"1967","< 27 Months","Distractor",0.166963176510943,0.0678458112634086,0.072322470256045
"1967","< 27 Months","Signer",0.284692354122363,0.0933972946235911,0.105153605102328
"1967","< 27 Months","Target",0.548344469366694,0.0675198715849976,0.0620177795998783
"1967",">= 27 Months","Distractor",0.0825487008400815,0.0409627019624159,0.0502974308300395
"1967",">= 27 Months","Signer",0.292617408947557,0.0922531811988334,0.122010693089551
"1967",">= 27 Months","Target",0.624833890212362,0.114932750028423,0.104249274042158
"1967","Adults","Distractor",0.00813492063492063,0.00813492063492063,0.0100744047619048
"1967","Adults","Signer",0.475299542754045,0.167564955710734,0.168402884689101
"1967","Adults","Target",0.516565536611035,0.159510645012751,0.170844966980549
"200","< 27 Months","Distractor",0.0130952380952381,0.0130952380952381,0.019047619047619
"200","< 27 Months","Signer",0.960119047619048,0.0416666666666667,0.0327380952380952
"200","< 27 Months","Target",0.0267857142857143,0.0267857142857143,0.0446428571428571
"200",">= 27 Months","Distractor",0.0096969696969697,0.0096969696969697,0.0163636363636364
"200",">= 27 Months","Signer",0.99030303030303,0.0163636363636364,0.00969696969696965
"200",">= 27 Months","Target",0,0,0
"200","Adults","Distractor",0,0,0
"200","Adults","Signer",0.954542056172491,0.0447707666729407,0.0351495022690674
"200","Adults","Target",0.045457943827509,0.0363905031160466,0.0464536638381747
"2000","< 27 Months","Distractor",0.160754605670019,0.074671011945448,0.0920974351463073
"2000","< 27 Months","Signer",0.283605537111176,0.0997328023115147,0.105612953514739
"2000","< 27 Months","Target",0.555639857218805,0.072523695602643,0.0743563535462031
"2000",">= 27 Months","Distractor",0.0921820122697316,0.0448638431094571,0.0437422206610803
"2000",">= 27 Months","Signer",0.286880754073737,0.0968041927208594,0.122505531505531
"2000",">= 27 Months","Target",0.620937233656532,0.118438532146865,0.0989100107170283
"2000","Adults","Distractor",0.00851521164021164,0.00851521164021164,0.0106646825396825
"2000","Adults","Signer",0.488365519125281,0.182893600692837,0.182266532694456
"2000","Adults","Target",0.503119269234507,0.187466726329815,0.169849626956667
"2033","< 27 Months","Distractor",0.169345238095238,0.0797842261904762,0.0892931547619047
"2033","< 27 Months","Signer",0.289073129251701,0.107760416666667,0.108263180272109
"2033","< 27 Months","Target",0.541581632653061,0.076109693877551,0.0833588435374149
"2033",">= 27 Months","Distractor",0.0976590076590077,0.0428792457542458,0.0424848484848485
"2033",">= 27 Months","Signer",0.280546812709284,0.0959542154705198,0.114219994377603
"2033",">= 27 Months","Target",0.621794179631708,0.121933205460951,0.101926708747647
"2033","Adults","Distractor",0.00648148148148148,0.00648148148148148,0.0106481481481481
"2033","Adults","Signer",0.485982721355705,0.164048629112263,0.170151989727343
"2033","Adults","Target",0.507535797162813,0.179554047664179,0.182499893121365
"2067","< 27 Months","Distractor",0.166380552220888,0.084047218887555,0.0917134353741496
"2067","< 27 Months","Signer",0.294801920768307,0.102842111844738,0.109785039015606
"2067","< 27 Months","Target",0.538817527010804,0.0755680272108843,0.0802315676270509
"2067",">= 27 Months","Distractor",0.0983476400143067,0.0438930544763878,0.044482683982684
"2067",">= 27 Months","Signer",0.275085216163648,0.0993902058362843,0.118598593400064
"2067",">= 27 Months","Target",0.626567143822046,0.115504197509099,0.111113738295111
"2067","Adults","Distractor",0.00639880952380952,0.00639880952380952,0.0102678571428571
"2067","Adults","Signer",0.488422209756413,0.167832000580311,0.184632626949663
"2067","Adults","Target",0.505178980719778,0.189184271583524,0.178581228823935
"2100","< 27 Months","Distractor",0.148816449656786,0.0807219233847385,0.0902541785945147
"2100","< 27 Months","Signer",0.307267907162865,0.100550056561086,0.102106082817742
"2100","< 27 Months","Target",0.543915643180349,0.0706588244272067,0.0721607457085398
"2100",">= 27 Months","Distractor",0.0876926776926777,0.0368051115551116,0.0425662578162578
"2100",">= 27 Months","Signer",0.282866369383397,0.0945762730418304,0.116245863656467
"2100",">= 27 Months","Target",0.629440952923925,0.115968429489327,0.103950205839912
"2100","Adults","Distractor",0.00632183908045977,0.00632183908045977,0.0104885057471264
"2100","Adults","Signer",0.489133769683686,0.176899019327968,0.167938961132005
"2100","Adults","Target",0.504544391235854,0.181699785921039,0.166595449931101
"2133","< 27 Months","Distractor",0.130817756804599,0.0681040313852814,0.0762567805002015
"2133","< 27 Months","Signer",0.332957497807122,0.106296689943306,0.0991476375545923
"2133","< 27 Months","Target",0.536224745388279,0.0637264723319705,0.0765158919505723
"2133",">= 27 Months","Distractor",0.0851822991822992,0.0341772246272246,0.0375007215007215
"2133",">= 27 Months","Signer",0.291820774455449,0.0965031189083821,0.125640554706731
"2133",">= 27 Months","Target",0.622996926362251,0.104799966047025,0.0997548489092607
"2133","Adults","Distractor",0.0102864583333333,0.0102864583333333,0.0122395833333333
"2133","Adults","Signer",0.495087563162768,0.172795296996243,0.18734319703716
